chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
0;62;586;aec6e858d46ded5b;UNKNOWN SPECIMEN;SPÉCIMEN INCONNU;SPECIMEN INCONNU;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;591;f8c3bf0a8135b85c;HOUSING F3;BOÎTIER F3;BOITIER F3;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;603;aec2eb088168be5c;DOOR (REINFORCED);PORTE (RENFORCÉE);PORTE (RENFORCEE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;618;adc6eb598139eb5c;BARRIER;BARRIÈRE;BARRIERE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;622;f896bc0fd568ec5c;FLIGHT SUIT (DAMAGED);COMBINAISON DE VOL (ENDOMMAGÉE);COMBINAISON DE VOL (ENDOMMAGEE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;634;abcabd08866eb85d;DISPOSAL OUTLET;SORTIE D'ÉVACUATION;SORTIE D'EVACUATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;635;aac6e85cd33bb95d;OBTAIN CUTTER 1;OBTENIR LE DÉCOUPEUR 1;OBTENIR LE DECOUPEUR 1;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;640;a297b258d76fba5d;FUEL CELL (INACCESSIBLE);PILE À COMBUSTIBLE (INACCESSIBLE);PILE A COMBUSTIBLE (INACCESSIBLE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;646;fcc1ec59d23bbe5d;DOCKING STATUS;ÉTAT D'AMARRAGE;ETAT D'AMARRAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;648;fc96ef04d034bf5d;RELEASE CONTROL;COMMANDE DE DÉVERROUILLAGE;COMMANDE DE DEVERROUILLAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;650;fbc3ba0a823dbf5d;EMF CLOAK EMITTER;ÉMETTEUR DE CAMOUFLAGE EMF;EMETTEUR DE CAMOUFLAGE EMF;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;654;aa96b30e813ae25d;UNOCCUPIED ROOM;PIÈCE INOCCUPÉE;PIECE INOCCUPEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;660;ae97b25fd56ee85d;EQUIPMENT (TERRAFORMING);ÉQUIPEMENT (TERRAFORMATION);EQUIPEMENT (TERRAFORMATION);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;661;ae97bc59d635e95d;POWER COUPLING (DAMAGED);COUPLAGE D'ALIMENTATION (ENDOMMAGÉ);COUPLAGE D'ALIMENTATION (ENDOMMAGE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;662;aacbe908d26fe95d;ELECTRODE;ÉLECTRODE;ELECTRODE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;668;ac90ba0f863eeb5d;INFESTED CONNECTION;CONNEXION INFESTÉE;CONNEXION INFESTEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;679;adc2ee59d43eb85e;BROKEN CANISTER;CONTENEUR ENDOMMAGÉ;CONTENEUR ENDOMMAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;680;f9c5eb58d068b85e;GENERATOR;GÉNÉRATEUR;GENERATEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;683;f9caec0ed239b95e;TORPEDO (DETONATED);TORPILLE (DÉTONÉE);TORPILLE (DETONEE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;688;f8cbb30d8269ba5e;ENGINEERING PLATFORM;PLATEFORME D'INGÉNIERIE;PLATEFORME D'INGENIERIE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;692;ff92b95e8538bd5e;CLOAK EMITTER;ÉMETTEUR DE CAMOUFLAGE;EMETTEUR DE CAMOUFLAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;704;afcab2098668e35e;KRONOS WRECKAGE;ÉPAVE DE KRONOS;EPAVE DE KRONOS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;709;fec4b35f816ee85e;UNKNOWN ROOM;PIÈCE INCONNUE;PIECE INCONNUE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;711;aec7eb5fd63fe95e;WIRING;CÂBLAGE;CABLAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;721;fcc3bf58d635ee5e;DOOR (LOCKED);PORTE (VERROUILLÉE);PORTE (VERROUILLEE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;725;a397b308813bef5e;UNUSABLE HOUSING;BOÎTIER INUTILISABLE;BOITIER INUTILISABLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;0;060aa332eca90808;UNIT 7;UNITÉ 7;UNITE 7;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;1;5505a668bafe5808;UNIT 1;UNITÉ 1;UNITE 1;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;4;520ba439edfd030d;UNIT 5;UNITÉ 5;UNITE 5;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;5;0401a738ecfd090f;UNIT 12;UNITÉ 12;UNITE 12;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;6;0505f76de1fd0b0f;MAINFRAME;SYSTÈME CENTRAL;SYSTEME CENTRAL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;12;101d898aebc8013f;LABOR UNIT;UNITÉ DE TRAVAIL;UNITE DE TRAVAIL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;20;5707a33deba80358;UNIT 8;UNITÉ 8;UNITE 8;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;22;0357f033e1ab0d59;UNIT ?;UNITÉ ?;UNITE ?;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;113;25;5603a039eca3095f;UNIT 12?;UNITÉ 12?;UNITE 12?;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;1;2a06b5ebdd2018a5;TO SIDE A;VERS LE CÔTÉ A;VERS LE COTE A;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;3;94b30d02284af3d8;TO SIDE B;VERS LE CÔTÉ B;VERS LE COTE B;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;4;d07cfe97c4405e36;PERSONNEL DETECTED;PERSONNEL DÉTECTÉ;PERSONNEL DETECTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;5;a85ba9acbe85d154;DEFAULT HEADER;EN-TÊTE PAR DÉFAUT;EN-TETE PAR DEFAUT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;6;c19f881921609362;EXAMPLE SIDE A;EXEMPLE CÔTÉ A;EXEMPLE COTE A;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;50;7;c29f881921609362;EXAMPLE SIDE B;EXEMPLE CÔTÉ B;EXEMPLE COTE B;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;135;0;e860cd7eb08a08b7;CONTROL ROOM;SALLE DE CONTRÔLE;SALLE DE CONTROLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
5;135;1;bd35ca2ee6df5de0;GENERATOR;GÉNÉRATEUR;GENERATEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;53;62;759db60bc8bcd385;A fetal position might allow me to fit in an insulation field... if I was still that limber.;En position fœtale, je pourrais tenir dans un champ d'isolation... si j'étais encore souple.;En position foetale, je pourrais tenir dans un champ d'isolation... si j'étais encore souple.;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL
16;53;239;2399e25c9ee7d0d6;A fetal position might allow me to fit in an insulation field... if I was still that limber.;En position fœtale, je pourrais tenir dans un champ d'isolation... si j'étais encore souple.;En position foetale, je pourrais tenir dans un champ d'isolation... si j'étais encore souple.;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL
16;137;0;e6c38713f437b68b;AUTOMATED TEST CONTROL PANEL;PANNEAU DE CONTRÔLE DES TESTS AUTOMATISÉS;PANNEAU DE CONTROLE DES TESTS AUTOMATISES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;3;d7c159319b883598;DISPOSING;ÉLIMINATION EN COURS;ELIMINATION EN COURS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;4;942f6cdc55233399;OFF;ARRÊT;ARRET;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;5;f0bafea07e9476a6;STATUS: CONTAINED;ÉTAT : CONFINÉ;ETAT : CONFINE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;6;1e879d04bd8705a9;KEEP IT UP, USER_DATA_MISSING!;CONTINUEZ COMME ÇA, USER_DATA_MISSING !;CONTINUEZ COMME CA, USER_DATA_MISSING !;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;7;d869a56aa63950a9;CONFIRM DECONTAMINATION;CONFIRMER LA DÉCONTAMINATION;CONFIRMER LA DECONTAMINATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;8;a2d025cab054e0aa;HABITAT SUBOPTIMAL;HABITAT : ÉTAT DÉGRADÉ;HABITAT : ETAT DEGRADE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;11;cc29a65d3febf7b3;OPERATIONAL STATUS;ÉTAT OPÉRATIONNEL;ETAT OPERATIONNEL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;14;682fb41d498d0fbb;PLANETARY ANALYSIS;ANALYSE PLANÉTAIRE;ANALYSE PLANETAIRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;15;bca2e59b0aac41bb;TIMED TEST;TEST CHRONOMÉTRÉ;TEST CHRONOMETRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;18;7e0270c3e93aa1c4;DATA CORRUPTION;CORRUPTION DES DONNÉES;CORRUPTION DES DONNEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;19;48004546f16f95c5;RECEPTION;RÉCEPTION;RECEPTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;20;7f087543f0142ac7;DECONTAMINATING;DÉCONTAMINATION EN COURS;DECONTAMINATION EN COURS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;21;180f0f97738fd5c7;ANOMALIES DETECTED;ANOMALIES DÉTECTÉES;ANOMALIES DETECTEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;22;a41fd4daa79beec8;HARDWARE SCAN;ANALYSE MATÉRIELLE;ANALYSE MATERIELLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;27;029d516c4b2166de;RADIATION DETECTED;RADIATIONS DÉTECTÉES;RADIATIONS DETECTEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;28;a833dbc96e2c0be1;TRANSIT SYSTEM;SYSTÈME DE TRANSPORT;SYSTEME DE TRANSPORT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;29;2692cdaf458c2be1;HEALTH RECORDS;DOSSIERS MÉDICAUX;DOSSIERS MEDICAUX;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;31;0cda92ea73fc5ee4;SUBHEADER;SOUS-EN-TÊTE;SOUS-EN-TETE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;35;8a697cedb9b663ea;PATIENT RESULTS;RÉSULTATS DU PATIENT;RESULTATS DU PATIENT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;36;60d02f7a77b21bec;POWERED;ALIMENTÉ;ALIMENTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;39;b8397e8aaa8095f1;GENERATOR STATUS;ÉTAT DU GÉNÉRATEUR;ETAT DU GENERATEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;40;7eac8cb01535bbf3;DOCKED;AMARRÉ;AMARRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;41;68ac83b21f39bbf3;RELEASE CONTROL PANEL;PANNEAU DE COMMANDE DE LIBÉRATION;PANNEAU DE COMMANDE DE LIBERATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;42;ec707ddeda2f7df8;TIMED CONTROL PANEL;PANNEAU DE CONTRÔLE CHRONOMÉTRÉ;PANNEAU DE CONTROLE CHRONOMETRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;45;41a4e1f5acbfebfe;SECURITY;SÉCURITÉ;SECURITE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;47;441a0082f5618304;"
NON-STANDARD INTERFACE DETECTED";"
INTERFACE NON STANDARD DÉTECTÉE";"
INTERFACE NON STANDARD DETECTEE";GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;49;9006674e2d0cf805;AUXILIARY REACTOR;RÉACTEUR AUXILIAIRE;REACTEUR AUXILIAIRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;52;8605aeb208d61018;DISCONNECTED;DÉCONNECTÉ;DECONNECTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;54;54f2b8dc4e96091e;UNPOWERED;NON ALIMENTÉ;NON ALIMENTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;57;748f9b91a9dd0026;CLOAK EMITTER CONTROL PANEL;PANNEAU DE CONTRÔLE DE L'ÉMETTEUR DE CAMOUFLAGE;PANNEAU DE CONTROLE DE L'EMETTEUR DE CAMOUFLAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;61;4f981d742134a131;STATUS;ÉTAT;ETAT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;62;125cf12b9c939137;CONTAMINATION DETECTED;CONTAMINATION DÉTECTÉE;CONTAMINATION DETECTEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;63;54f80195d8931940;FOR INTERNAL USE ONLY;RÉSERVÉ À UN USAGE INTERNE;RESERVE A UN USAGE INTERNE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;68;66b39ecedf1a7c46;SCAN COMMENCING;SCAN DÉBUTE;SCAN DEBUTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;69;56d78adefbd8f546;ACCESS GRANTED;ACCÈS AUTORISÉ;ACCES AUTORISE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;70;a04f2b8b5231364a;BRIDGE CONTROL PANEL;PANNEAU DE CONTRÔLE DE LA PASSERELLE;PANNEAU DE CONTROLE DE LA PASSERELLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;71;702ad130857cb84f;RELEASED;LIBÉRÉ;LIBERE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;72;887cc5e42a8fa850;CONNECTED;CONNECTÉ;CONNECTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;73;8ed63579e59e8551;SECURITY SCREEN FAILED;ÉCHEC DE L'ÉCRAN DE SÉCURITÉ;ECHEC DE L'ECRAN DE SECURITE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;74;289054f0f3e70853;STOCK STATUS;ÉTAT DES STOCKS;ETAT DES STOCKS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;77;2f664aa9c3e8705b;AUTOMATED TEST;TEST AUTOMATISÉ;TEST AUTOMATISE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;78;504b0fac43088f5c;OVERRIDE HANDLE UNLOCKED;POIGNÉE DE DÉRIVATION DÉVERROUILLÉE;POIGNEE DE DERIVATION DEVERROUILLEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;79;534b0fac43088f5c;OVERRIDE HANDLE LOCKED;POIGNÉE DE DÉRIVATION VERROUILLÉE;POIGNEE DE DERIVATION VERROUILLEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;80;cc6df436fc573b5f;LIFE SUPPORT STATUS;ÉTAT DU SYSTÈME DE SURVIE;ETAT DU SYSTEME DE SURVIE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;83;2918843c6e177d68;CARGO STASIS CONTROL PANEL;PANNEAU DE CONTRÔLE DE STASE DU CARGO;PANNEAU DE CONTROLE DE STASE DU CARGO;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;84;a4a49830a001c270;CONFIRM DISPOSAL;CONFIRMER L'ÉLIMINATION;CONFIRMER L'ELIMINATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;85;a2887342bbdfe371;RESULTS PENDING;RÉSULTATS EN ATTENTE;RESULTATS EN ATTENTE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
16;137;86;3878b2d05ecf6379;DOCKING STATUS;ÉTAT D'AMARRAGE;ETAT D'AMARRAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;46;4;0ed6eb74d639a640;CONTROL ROOM;SALLE DE CONTRÔLE;SALLE DE CONTROLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;46;7;0782bf72d76ba242;ENGINEERING;INGÉNIERIE;INGENIERIE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;46;9;0f84bd218d6ea642;TO EXTERIOR;VERS EXTÉRIEUR;VERS EXTERIEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;46;10;04d7ec73836af642;EXTERIOR;EXTÉRIEUR;EXTERIEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;77;52;f7af610441e1491f;ATLAS INTELLIGENCE SYSTEMS;SYSTÈMES IA ATLAS;SYSTEMES IA ATLAS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
21;152;385;a81e674a9334beff;Apparently, this core was taken before my defenses were in place.;Ce cœur fut pris avant que mes défenses soient en place.;Ce coeur fut pris avant que mes défenses soient en place.;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL
25;29;0;650b8f7e7664b690;TO RECEPTION;VERS RÉCEPTION;VERS RECEPTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;2;635fdc2d2538e792;MEDICAL WING;AILE MÉDICALE;AILE MEDICALE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;5;630fda7d2237e193;EXTERIOR;EXTÉRIEUR;EXTERIEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;7;645ddf7a2731b394;MEDICAL STORE;RÉSERVE MÉDICALE;RESERVE MEDICALE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;8;625f8b7e2765b594;OPERATIONS;OPÉRATIONS;OPERATIONS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;9;3e598f2d2b31e594;MED LAB B;LABO MÉDICAL B;LABO MEDICAL B;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;10;355cd07e7033e495;ENTRY TERMINAL;TERMINAL D'ENTRÉE;TERMINAL D'ENTREE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;11;635ed97a2434e495;RECEPTION;RÉCEPTION;RECEPTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;12;6455db737136e396;RECEPTION;RÉCEPTION;RECEPTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;19;645fd92d2236e69b;TO CONTROL;VERS CONTRÔLE;VERS CONTROLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
25;29;22;370cdf787630e6c0;MED LAB A;LABO MÉDICAL A;LABO MEDICAL A;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
