chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
31;118;72;e45d4eb35596fbbf;Low;BAS;Bas;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;73;b40e1ae605cafbbf;Adjusts which monitor displays a copy of the (left-eye) render;CHOISIT L'ECRAN DE COPIE DE L'OEIL GAUCHE;Choisit l'écran de copie de l'oeil gauche;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;76;e40c49e8079cabe9;Modify audio settings;MODIFIE LES OPTIONS AUDIO;Modifie les options audio;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;77;b2081ab6579dfae9;Incremental Stick-Turning;ROTATION PAR PALIERS;Rotation par paliers;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;78;bf0e4fe3079fffe9;Volumetrics;VOLUMETRIQUES;Volumétriques;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;79;e20c18e5599fa8ea;Sharpening;NETTETE;Netteté;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;80;e2074cb600cbacea;Disabled;DESACTIVE;Désactivé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;82;b55b49b350cbf9ea;Smooth Stick-Turning;ROTATION CONTINUE;Rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;83;be5c18e257cafaea;Resolution Scale;ECHELLE RESOLUTION;Échelle résolution;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;84;b10a19e3569cfbea;MEMORY;MEMOIRE;Mémoire;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;85;e00b19e852cdfbea;Toggles frame-blending to reduce flickering and jagged edges;ACTIVE LE LISSAGE TEMPOREL POUR REDUIRE LE SCINTILLEMENT;Active le lissage temporel pour réduire le scintillement;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;86;b70c48e2059afdea;Multisample Antialiasing;ANTICRENELAGE MSAA;Anticrénelage MSAA;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;87;bf5b1fe0029affea;Scales the overall strength of camera shake effects;AJUSTE L'INTENSITE DES SECOUSSES CAMERA;Ajuste l'intensité des secousses caméra;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;89;b10a1fe900caaeeb;Graphics Quality;QUALITE VIDEO;Qualité vidéo;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;91;e55b1ab30799afeb;Toggles volumetric lighting/fog effects;ACTIVE L'ECLAIRAGE ET LE BROUILLARD VOLUMETRIQUES;Active l'éclairage et le brouillard volumétriques;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;92;e40b4ae003caafeb;Reduces shading rate at the edge of the headset's viewable area;REDUIT LA QUALITE D'OMBRAGE EN PERIPHERIE DU CASQUE;Réduit la qualité d'ombrage en périphérie du casque;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;93;b10c4ce6059ba8ec;Adjust the number particle effects that are spawned;AJUSTE LE NOMBRE D'EFFETS DE PARTICULES;Ajuste le nombre d'effets de particules;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;94;bf074be3549dabec;Bloom;LUEUR;Lueur;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;95;e2094de959cbafec;Selects a stick-turn mode. Smooth turning may cause discomfort!;CHOISIT LE MODE DE ROTATION. CONTINUE PEUT INCOMMODER;Choisit le mode de rotation. Continue peut incommoder;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;96;b1591db556cbf3ec;AUDIO;AUDIO;Audio;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;97;be0c19e902cafbec;Adjusts the volume of music in the menus;AJUSTE LE VOLUME DE LA MUSIQUE DES MENUS;Ajuste le volume de la musique des menus;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;99;e25a48b35196f2ed;Mesh Quality;QUALITE MAILLAGES;Qualité maillages;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;100;b60d48b659c9f8ed;DISPLAY;AFFICHAGE;Affichage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;101;b70a4cb103cdf8ed;Ambient Occlusion;OCCLUSION AMBIANTE;Occlusion ambiante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;102;bf0d43e7579bfced;Light Quality;QUALITE ECLAIRAGE;Qualité éclairage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;103;bf0b4ab65496ffed;Monitor;ECRAN;Écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;104;b1084ee5599effed;Custom;PERSONNALISE;Personnalisé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;105;b75b1fe607ccaeee;Right Handed;DROITIER;Droitier;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;107;bf5b19e4539af9ee;Reduces blur by enhancing contrast on edges and details;REDUIT LE FLOU EN RENFORCANT LES CONTOURS;Réduit le flou en renforçant les contours;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;108;b60a48e000cdfaee;Adjusts the speed of smooth stick-turning (if enabled);AJUSTE LA VITESSE DE ROTATION CONTINUE;Ajuste la vitesse de rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;110;b45c43e505cefdee;Shifts the secondary hue down;DECALE LA TEINTE SECONDAIRE;Décale la teinte secondaire;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;111;be0a43e754cdfeee;Shadow Quality;QUALITE OMBRES;Qualité ombres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;126;77;c8c50559c9e6e000;What was that?;C'etait quoi?;C'était quoi ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
31;126;111;99c7500ecbe8e757;What was that?;C'etait quoi?;C'était quoi ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
31;185;0;1759a251adad3b90;Protanopia;PROTANOPIE;Protanopie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;1;155da101fbaf6792;Tritanomaly;TRITANOMALIE;Tritanomalie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;2;450ca204fefa6792;BACK;RETOUR;Retour;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;3;1004f103a8f83d93;Color Blind Secondary Hue Shift;DECALAGE TEINTE SECONDAIRE;Décalage teinte secondaire;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;4;105ef402fbf96b93;Right Handed;DROITIER;Droitier;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;5;135ff505fcae6d93;Protanomaly;PROTANOMALIE;Protanomalie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;6;1404a303f3a33a94;WARNING:;ATTENTION :;Attention :;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;7;130bf356f3fd6b94;Adjusts secondary color blind hue shift;AJUSTE LA TEINTE SECONDAIRE DU MODE DALTONIEN;Ajuste la teinte secondaire du mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;8;465ff058ffad3b95;Toggles subtitles for dialogue;ACTIVE OU COUPE LES SOUS-TITRES DES DIALOGUES;Active ou coupe les sous-titres des dialogues;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;9;4004f050aeff3f95;Stick-turn continuously (may cause discomfort);ROTATION CONTINUE AU STICK (PEUT INCOMMODER);Rotation continue au stick (peut incommoder);APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;10;1005a202adfd6c95;Stick-turn in discrete increments (recommended);ROTATION PAR PALIERS AU STICK (RECOMMANDEE);Rotation par paliers au stick (recommandée);APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;12;170ca353afac3b97;Tritanopia;TRITANOPIE;Tritanopie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;13;1058a552a9af6697;Deuteranomaly;DEUTERANOMALIE;Deutéranomalie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;14;1058f055aeaf6a97;- SAMPLE COLORS -;- COULEURS EXEMPLE -;- Couleurs d'exemple -;APPROVED;MENU_SAMPLE_LABEL_FIX
31;185;15;1408a556fbac6f97;Configure gameplay settings;CONFIGURE LES OPTIONS DE JEU;Configure les options de jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;16;125af151ffad6f97;Handedness;MAIN DOMINANTE;Main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;17;430ea356aeff38c0;Off;NON;Non;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;18;100cf602f8fa3ac0;SMOOTH TURNING ;ROTATION CONTINUE;Rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;19;420cf301faa93cc0;Color Blind Primary Hue Shift;DECALAGE TEINTE PRINCIPALE;Décalage teinte principale;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;20;4709f204f8fa3dc0;- SAMPLE COLORS -;- COULEURS EXEMPLE -;- Couleurs d'exemple -;APPROVED;MENU_SAMPLE_LABEL_FIX
31;185;21;120fa451affe66c0;Deuteranopia;DEUTERANOPIE;Deutéranopie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;22;4f0aa305a8ff3cc1;INCREMENTAL TURNING;ROTATION PAR PALIERS;Rotation par paliers;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;23;450ba156fdfa6ec1;On;OUI;Oui;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;24;170df553aaad66c2;This setting may resuilt in motion sickness!;PEUT PROVOQUER LE MAL DES TRANSPORTS !;Peut provoquer le mal des transports !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;25;145dff03adaa6bc2;NEXT;SUIVANT;Suivant;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;26;4e0ca501f2a93ac3;- SAMPLE TEXT -;- TEXTE EXEMPLE -;- Exemple de texte -;APPROVED;MENU_SAMPLE_LABEL_FIX
31;185;27;125ffe04f2aa69c3;GAMEPLAY;JEU;Jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;29;120ba650faab6ac4;START;DEMARRER;Démarrer;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;30;4405a306fff93cc5;QUIT;QUITTER;Quitter;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;31;1205f005faaf3fc5;Adjusts primary color blind hue shift;AJUSTE LA TEINTE PRINCIPALE DU MODE DALTONIEN;Ajuste la teinte principale du mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;32;4305ff56fef93fc6;NEXT;SUIVANT;Suivant;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;33;1559a358aeab38c7;Color Blindness;DALTONISME;Daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;34;4205f150f2fd69c8;Left Handed;GAUCHER;Gaucher;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;35;105df451aea96cc8;Selects which hand to consider dominant;CHOISIT LA MAIN DOMINANTE;Choisit la main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;36;130bf058fbad38c9;ACCESSIBILITY;ACCESSIBILITE;Accessibilité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;38;130ca152faad6ac9;Configure accessibility settings;CONFIGURE LES OPTIONS D'ACCESSIBILITE;Configure les options d'accessibilité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;185;39;410fa659fff86cc9;Selects between forms of color blindness;CHOISIT LE TYPE DE DALTONISME;Choisit le type de daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
38;85;122;d39925ce73c795aa;Jack?;Jack?;Jack ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
38;85;131;12743da221804f21;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
38;85;138;182168f529d61d29;Jack?;Jack?;Jack ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
38;85;157;4f7138a77dd3192b;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;35;717;44257fefa3ac93cd;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;76;19;e70c56e3a6304eed;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;76;50;105bfcd71454805c;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;122;0;a69170c794d478b0;His digital cortex is showing minimal synapse activity...;Son cortex numerique montre tres peu d'activite synaptique...;Son cortex numérique montre très peu d'activité synaptique...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;2;a49076cac4d17ab1;Come on Jack... wake up...;Allez, Jack... reveille-toi...;Allez, Jack... réveille-toi...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;3;f3c270c7c2d378b2;Jack? I think he can hear me.;Jack? Je crois qu'il m'entend.;Jack ? Je crois qu'il m'entend.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;5;f59777c894d529bc;I wish you had told me sooner that you were trying to repair him. I might have been more of a help.;J'aurais aime savoir plus tot que vous le repariez. J'aurais pu aider.;J'aurais aimé savoir plus tôt que vous le répariez. J'aurais pu aider.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;6;f0c523c694852ce0;It's working. He's online.;Ca marche. Il est en ligne.;Ça marche. Il est en ligne.;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;122;10;075014d2fbe19d7b;Are you injured?;Tu es blessee?;Tu es blessée ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;11;095014d2fbe19d7b;You are the only person who calls me Jack.;Tu es la seule a m'appeler Jack.;Tu es la seule à m'appeler Jack.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;12;0a5014d2fbe19d7b;I'm one week from leaving and you're just now telling me Jack's not coming?;Je pars dans une semaine et tu me dis seulement maintenant que Jack ne vient pas?;Je pars dans une semaine et tu me dis seulement maintenant que Jack ne vient pas ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;13;0b5014d2fbe19d7b;Liv? Liv, do you copy?;Liv? Liv, tu me recois?;Liv ? Liv, tu me reçois ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;15;0d5014d2fbe19d7b;Morning Sunshine. And how are we feeling today?;Bonjour, mon rayon de soleil. Comment tu vas?;Bonjour, mon rayon de soleil. Comment tu vas ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;16;0f5014d2fbe19d7b;Command splitting us up. It bothers you?;Le commandement nous separe. Ca te derange?;Le commandement nous sépare. Ça te dérange ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;18;085114d2fbe19d7b;I don't know why I keep doing that.;Je ne sais pas pourquoi je fais ca.;Je ne sais pas pourquoi je fais ça.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;19;095114d2fbe19d7b;It's not a problem. You can call me Jack if you like.;Ca ne me derange pas. Tu peux m'appeler Jack si tu veux.;Ça ne me dérange pas. Tu peux m'appeler Jack si tu veux.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;20;0a5114d2fbe19d7b;I called you Jack again, didn't I?;Je t'ai encore appele Jack, c'est ca?;Je t'ai encore appelé Jack, c'est ça ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;22;0c5114d2fbe19d7b;Hello?;Allo?;Allo ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;23;0d5114d2fbe19d7b;I just need you to hold on, okay? I'm going to get you patched up. I promise...;Tiens bon, d'accord? Je vais te reparer. Je te le promets...;Tiens bon, d'accord ? Je vais te réparer. Je te le promets...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;24;0e5114d2fbe19d7b;What the hell does that mean?;Qu'est-ce que ca veut dire?;Qu'est-ce que ça veut dire ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;25;085214d2fbe19d7b;Come on Jack... wake up...;Allez, Jack... reveille-toi...;Allez, Jack... réveille-toi...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;26;0a5214d2fbe19d7b;I wish you had told me much sooner that you were trying to repair him. I could have been more of a help.;J'aurais aime savoir plus tot que vous le repariez. J'aurais pu aider.;J'aurais aimé savoir plus tôt que vous le répariez. J'aurais pu aider.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;29;0d5214d2fbe19d7b;Jack? I think he can hear me.;Jack? Je crois qu'il m'entend.;Jack ? Je crois qu'il m'entend.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;30;0e5214d2fbe19d7b;Neural scans showing minimal digital synapse activity...;Les scans montrent une activite synaptique numerique minimale...;Les scans montrent une activité synaptique numérique minimale...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;31;0f5214d2fbe19d7b;It's working. He's online.;Ca marche. Il est en ligne.;Ça marche. Il est en ligne.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;34;085314d2fbe19d7b;It seems to be growing more unstable.;Ca devient de plus en plus instable.;Ça devient de plus en plus instable.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;36;0a5314d2fbe19d7b;What the hell is this?;C'est quoi ce truc?;C'est quoi ce truc ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;37;0b5314d2fbe19d7b;Incoming, Jack!;Attention, Jack!;Attention, Jack !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;39;0f5314d2fbe19d7b;Is that your way of saying you're going to miss me?;C'est ta facon de dire que je vais te manquer?;C'est ta façon de dire que je vais te manquer ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;40;065414d2fbe19d7b;The energy buildup is accelerating. We don't have much time.;L'energie monte vite. On n'a plus beaucoup de temps.;L'énergie monte vite. On n'a plus beaucoup de temps.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;41;075414d2fbe19d7b;Wait, you... you're saying if we jump we're going to time travel?;Attends... tu dis que si on saute, on va voyager dans le temps?;Attends... tu dis que si on saute, on va voyager dans le temps ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;42;085414d2fbe19d7b;Please Liv... don't do this.;Liv... ne fais pas ca.;Liv... ne fais pas ça.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;43;095414d2fbe19d7b;Clear!;Degage!;Dégage !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;44;0a5414d2fbe19d7b;Jack! You're here? You're really here!;Jack! Tu es la? Tu es vraiment la!;Jack ! Tu es là ? Tu es vraiment là !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;45;0b5414d2fbe19d7b;She's going into cardiac arrest.;Elle fait un arret cardiaque.;Elle fait un arrêt cardiaque.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;48;0e5414d2fbe19d7b;Mayday mayday. Kronos II is lost. Say again, my station has been compromised.;Mayday, mayday. Kronos II est perdu. Je repete, ma station est compromise.;Mayday, mayday. Kronos II est perdu. Je répète, ma station est compromise.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;49;0f5414d2fbe19d7b;I have no choice but to take my chances aboard the unknown vessel...;Je n'ai pas le choix. Je dois tenter ma chance a bord du vaisseau inconnu...;Je n'ai pas le choix. Je dois tenter ma chance à bord du vaisseau inconnu...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;51;075514d2fbe19d7b;My god... Incoming! Jack, cut the panel!;Mon Dieu... Attention! Jack, coupe le panneau!;Mon Dieu... Attention ! Jack, coupe le panneau !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;52;085514d2fbe19d7b;What the hell is that?;C'est quoi ce truc?;C'est quoi ce truc ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;54;0a5514d2fbe19d7b;Why that name?;Pourquoi ce nom?;Pourquoi ce nom ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;55;0b5514d2fbe19d7b;I don't know. I guess you just remind me of a Jack.;J'ignore pourquoi. Tu as juste une tete de Jack.;J'ignore pourquoi. Tu as juste une tête de Jack.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;56;0c5514d2fbe19d7b;And what should I call you?;Et toi, je t'appelle comment?;Et toi, je t'appelle comment ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;57;0d5514d2fbe19d7b;"What about... ""Jack?""";"Et... ""Jack""?";"Et... ""Jack"" ?";APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;60;065614d2fbe19d7b;What about Jack? He still needs a lot of work.;Et Jack? Il reste encore beaucoup a faire.;Et Jack ? Il reste encore beaucoup à faire.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;62;085614d2fbe19d7b;But how long do we have to stay in quarantine?;Mais combien de temps doit durer la quarantaine?;Mais combien de temps doit durer la quarantaine ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;64;0a5614d2fbe19d7b;Jack!;Jack!;Jack !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;66;0c5614d2fbe19d7b;Jack? What is it?;Jack? Qu'y a-t-il?;Jack ? Qu'y a-t-il ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;67;0d5614d2fbe19d7b;Something's wrong... I don't--;Il y a un probleme... Je ne--;Il y a un problème... Je ne--;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;68;0e5614d2fbe19d7b;Astrometric positioning would suggest we have arrived sometime in the mid twenty sixth century.;D'apres nos coordonnees, nous sommes au milieu du vingt-sixieme siecle.;D'après nos coordonnées, nous sommes au milieu du vingt-sixième siècle.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;69;0f5614d2fbe19d7b;We jumped forward four hundred years?;On a avance de quatre cents ans?;On a avancé de quatre cents ans ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;70;065714d2fbe19d7b;Where... are we?;Ou... sommes-nous?;Où... sommes-nous ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;71;075714d2fbe19d7b;Apollo, what is the current date?;Apollo, quelle est la date?;Apollo, quelle est la date ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;72;085714d2fbe19d7b;Here we go!;C'est parti!;C'est parti !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;122;74;0b5714d2fbe19d7b;FTL engaged. Jumping in three... two...;FTL engagee. Saut dans trois... deux...;FTL engagée. Saut dans trois... deux...;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
45;181;92;44c3333700032c90;After you.;Apres toi.;Après toi.;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
45;198;123;6079ef5c4f378044;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
51;111;159;3c61cc50feaf7024;"""...will not allow me to do that."" Yeah, okay.";"""... ne me permet pas de faire cela."" Oui, bien sur.";"""... ne me permet pas de faire cela."" Oui, bien sûr.";APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
51;187;26;31003a0c702d36ee;Hello?;Allo?;Allo ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
51;187;32;0a32de77781b77f9;Hello?;Allo?;Allo ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;132;233;a605249f23e0d9ff;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;132;246;ab06249f23e0d9ff;Jack!;Jack!;Jack !;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;132;388;a505269f23e0d9ff;Jack?;Jack?;Jack ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;164;170;01fb43e922f7473d;Jack?;Jack?;Jack ?;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;203;18;f76b90f032555003;I beg your pardon. I am a fully transient artificial intelligence matrix. I have been assigned as your caretaker.;Pardon? Je suis une matrice d'IA entierement mobile, assignee a votre surveillance.;Pardon ? Je suis une matrice d'IA entièrement mobile, assignée à votre surveillance.;APPROVED_PROPAGATED;LEGACY_APPROVED_TYPOGRAPHY
53;203;56;f96b91f032555003;Liv, who is this hologram?;Liv, qui est cet hologramme?;Liv, qui est cet hologramme ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;57;fa6b91f032555003;That's the fourth one just this morning. What the hell's going on out there?;C'est le quatrieme ce matin. Qu'est-ce qui se passe la-dehors?;C'est le quatrième ce matin. Qu'est-ce qui se passe là-dehors ?;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;58;fb6b91f032555003;No, of course not. Power loss on a space station? Nothing troubling there at all.;Bien sur que non. Une panne sur une station spatiale? Rien d'inquietant.;Bien sûr que non. Une panne sur une station spatiale ? Rien d'inquiétant.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;59;fe6b91f032555003;There you go.;Et voila.;Et voilà.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;60;ff6b91f032555003;Still plenty left to do yet. Now off you go. Let us know when the next drone arrives.;Il reste encore du travail. Allez-y. Prevenez-nous quand le prochain drone arrive.;Il reste encore du travail. Allez-y. Prévenez-nous quand le prochain drone arrive.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;61;f66c91f032555003;That's one word for it.;On peut dire ca.;On peut dire ça.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;62;f76c91f032555003;Now Captain, let's not start that again.;Capitaine, ne recommencons pas.;Capitaine, ne recommençons pas.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;63;f86c91f032555003;She's been tasked with watching over us.;Elle est chargee de veiller sur nous.;Elle est chargée de veiller sur nous.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;65;fa6c91f032555003;This is Juno, by the way. She's an AI, like you. Only more irritating.;Au fait, voici Juno. Une IA comme toi, mais plus agacante.;Au fait, voici Juno. Une IA comme toi, mais plus agaçante.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;66;fb6c91f032555003;Hello!;Bonjour!;Bonjour !;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;67;ff6c91f032555003;Well now, welcome back to the real world. Everything checks out. You're all set.;Bon retour dans le monde reel. Tout est en ordre. Tu es pret.;Bon retour dans le monde réel. Tout est en ordre. Tu es prêt.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;68;f66d91f032555003;I beg your pardon. I am a fully transient artificial intelligence matrix. I have been assigned as your caretaker.;Pardon? Je suis une matrice d'IA entierement mobile, assignee a votre surveillance.;Pardon ? Je suis une matrice d'IA entièrement mobile, assignée à votre surveillance.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
53;203;69;f76d91f032555003;That's Juno. She's an A.I. Like you. Only more irritating.;C'est Juno. Une IA comme toi, mais plus agacante.;C'est Juno. Une IA comme toi, mais plus agaçante.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
