chunk;assetRecord;slot;idHex;textEN;textFR;status
45;35;98;4f2078efa3ac93cd;Fortunately, the radiation dampeners on both the cargo drones and the charging stations appear functional, meaning Jack should now have a safe route to Engineering.;Heureusement, les atténuateurs de radiation des drones cargo et des stations de recharge semblent fonctionner, ce qui signifie que Jack devrait désormais disposer d'un passage sûr vers l'ingénierie.;TRANSLATED_PRODUCTION
45;35;99;402178efa3ac93cd;Apologies.;Pardon.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;100;422178efa3ac93cd;Wait, what?!;Quoi ?!;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;101;442178efa3ac93cd;Memory defragmentation complete.;Défragmentation de la mémoire terminée.;TRANSLATED_PRODUCTION
45;35;102;452178efa3ac93cd;Re-evaluating user identity...;Réévaluation de l'identité utilisateur...;TRANSLATED_PRODUCTION
45;35;103;462178efa3ac93cd;Initializing--;Initialisation--;TRANSLATED_PRODUCTION
45;35;104;472178efa3ac93cd;Operation interrupted.;Opération interrompue.;TRANSLATED_PRODUCTION
45;35;105;4e2178efa3ac93cd;That's some good news.;Bonne nouvelle.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;106;4f2178efa3ac93cd;Apollo, meet Juno. She's an A.I. too.;Apollo, voici Juno. C'est aussi une IA.;TRANSLATED_PRODUCTION
45;35;107;402278efa3ac93cd;It would be, if Apollo hadn't disabled the safety equipment I set up to cross the area.;Ça le serait, si Apollo n'avait pas désactivé l'équipement de sécurité que j'avais installé pour traverser la zone.;TRANSLATED_PRODUCTION
45;35;108;412278efa3ac93cd;Your equipment is now re-enabled.;Équipement réactivé.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;109;422278efa3ac93cd;We need fuel, Apollo, but we believe you've been disabling our friend's salvaging equipment.;Nous avons besoin de carburant, Apollo, mais nous pensons que vous avez désactivé l'équipement de récupération de notre ami.;TRANSLATED_PRODUCTION
45;35;110;432278efa3ac93cd;We'll need it back online to deal with the radiation here.;Il faut le réactiver pour gérer les radiations ici.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;111;442278efa3ac93cd;These panels were life-savers when the Astraea was overflowing with biomass.;Ces panneaux nous ont sauvé la vie lorsque l'Astraea débordait de biomasse.;TRANSLATED_PRODUCTION
45;35;112;452278efa3ac93cd;Salvaging equipment re-enabled.;Équipement de récupération réactivé.;TRANSLATED_PRODUCTION
45;35;113;462278efa3ac93cd;I hope you're right.;J'espère que vous avez raison.;TRANSLATED_PROPAGATED
45;35;114;472278efa3ac93cd;These panels were essential to my survival when the Astraea was filled with biomass.;Ces panneaux ont été essentiels à ma survie lorsque l'Astraea était envahie de biomasse.;TRANSLATED_PRODUCTION
45;35;115;4e2278efa3ac93cd;My anti-theft protocols were designed for both efficiency and aggression.;Mes protocoles antivol ont été conçus pour être à la fois efficaces et agressifs.;TRANSLATED_PRODUCTION
45;35;116;4f2278efa3ac93cd;Juno, I trust Apollo. He is a big reason why we survived this long.;Juno, je fais confiance à Apollo. C'est en grande partie grâce à lui que nous avons survécu aussi longtemps.;TRANSLATED_PRODUCTION
45;35;117;402378efa3ac93cd;Whenever you're ready, Jack...;Quand vous êtes prêt, Jack...;TRANSLATED_PRODUCTION
45;35;118;412378efa3ac93cd;Pleasure to meet you, Juno.;Enchanté, Juno.;TRANSLATED_PRODUCTION
45;35;119;422378efa3ac93cd;Based on my knowledge of the cargo drones' stasis technology, it's possible I could manufacture a new tool to extend Jack's reach. However, I will need further data from the cargo drones to be sure.;D'après ce que je sais de la technologie de stase des drones cargo, je pourrais peut-être fabriquer un nouvel outil pour augmenter la portée de Jack. Mais il me faudra davantage de données sur les drones pour en être sûre.;TRANSLATED_PRODUCTION
45;35;120;432378efa3ac93cd;One just hit the bridge. I'll start there.;Il y en a un qui vient de percuter la passerelle. Je vais commencer par celui-là.;TRANSLATED_PRODUCTION
45;35;121;442378efa3ac93cd;So Jack will have to go it alone.;Donc Jack devra y aller seul.;TRANSLATED_PRODUCTION
45;35;122;452378efa3ac93cd;I might be able to help, actually.;Je peux peut-être aider.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;123;462378efa3ac93cd;Simply insert my A.I. core into the lower receptacle, then scan the data port. I will do the rest.;Insérez simplement mon coeur d'IA dans le réceptacle inférieur, puis scannez le port de données. Je m'occupe du reste.;GLYPH_SAFE_REVISED
45;35;124;472378efa3ac93cd;Only one final issue remains, Jack.;Un seul problème reste, Jack.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;125;4e2378efa3ac93cd;Lovely, that's settled.;Parfait, c'est réglé.;TRANSLATED_PRODUCTION
45;35;126;4f2378efa3ac93cd;Apollo, are you able to detect any nearby fuel reserves?;Apollo, pouvez-vous détecter des réserves de carburant à proximité ?;TRANSLATED_PRODUCTION
45;35;127;412578efa3ac93cd;It's a reminder. That we've faced grave odds before. And overcome them.;Ça rappelle que nous avons déjà affronté des situations désespérées. Et que nous les avons surmontées.;TRANSLATED_PRODUCTION
45;35;128;432578efa3ac93cd;I have an idea. Based on my knowledge of the cargo drones' stasis technology, I could manufacture Jack a new tool...;J'ai une idée. D'après ce que je sais de la technologie de stase des drones cargo, je pourrais fabriquer un nouvel outil pour Jack...;TRANSLATED_PRODUCTION
45;35;129;4e2578efa3ac93cd;True. Wait, you'd call our current odds grave?;C'est vrai. Attendez, vous trouvez que notre situation actuelle est désespérée ?;TRANSLATED_PRODUCTION
45;35;130;402678efa3ac93cd;Jack, you must establish a connection in order for me to transfer my data to you.;Jack, vous devez établir une connexion pour que je puisse vous transférer mes données.;TRANSLATED_PRODUCTION
45;35;131;412678efa3ac93cd;Then scan the data port to commence the transference process.;Puis scannez le port de données pour lancer le transfert.;TRANSLATED_PRODUCTION
45;35;132;422678efa3ac93cd;Once it is inserted, simply scan the data port above it.;Une fois inséré, scannez simplement le port au-dessus.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;133;432678efa3ac93cd;You will then be able to download my data using the data port.;Vous pourrez ensuite télécharger mes données via le port de données.;TRANSLATED_PRODUCTION
45;35;134;442678efa3ac93cd;Thought I saw it near the front console.;Je crois l'avoir vu près de la console avant.;TRANSLATED_PRODUCTION
45;35;135;452678efa3ac93cd;Jack, the core's data transfer socket is located below the one you used to bring me online.;Jack, la prise de transfert de données du coeur se trouve sous celle que vous avez utilisée pour me remettre en ligne.;GLYPH_SAFE_REVISED
45;35;136;462678efa3ac93cd;He probably just needs his A.I. core inserted again.;Il suffit probablement de réinsérer son coeur d'IA.;GLYPH_SAFE_REVISED
45;35;137;472678efa3ac93cd;Jack, if you're having trouble getting Apollo back online, you might have to plug his A.I. core back in.;Jack, si vous avez du mal à remettre Apollo en ligne, vous devrez peut-être rebrancher son coeur d'IA.;GLYPH_SAFE_REVISED
45;35;138;402e78efa3ac93cd;The two matters are unrelated.;Les deux sujets sont sans rapport.;TRANSLATED_PRODUCTION
45;35;139;412e78efa3ac93cd;To rough moments.;À des moments difficiles.;TRANSLATED_PRODUCTION
45;35;140;422e78efa3ac93cd;Maybe there really is something wrong with him.;Peut-être qu'il a vraiment un problème.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;141;442e78efa3ac93cd;Did Apollo just kill you?;Apollo vient vraiment de vous tuer ?;TRANSLATED_PRODUCTION
45;35;142;462e78efa3ac93cd;A non-tactical A.I., so please refrain from poking around my firewalls.;Une IA non tactique, alors veuillez vous abstenir de fouiller dans mes pare-feu.;TRANSLATED_PRODUCTION
45;35;143;4e2e78efa3ac93cd;That we've faced grave odds before.;Que nous avons déjà affronté des situations désespérées.;TRANSLATED_PRODUCTION
45;35;144;4f2e78efa3ac93cd;And overcome them.;Et que nous les avons surmontées.;TRANSLATED_PRODUCTION
45;35;145;402f78efa3ac93cd;I almost did not recognize you.;J'ai presque pas reconnu;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;146;412f78efa3ac93cd;The last time jump virtually destroyed it.;Le dernier saut temporel l'a pratiquement détruit.;TRANSLATED_PRODUCTION
45;35;147;422f78efa3ac93cd;It is good to see you as well.;Heureux de vous voir aussi.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;148;432f78efa3ac93cd;We missed you.;Tu manquais.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;149;442f78efa3ac93cd;I recall now.;Je me souviens maintenant.;TRANSLATED_PRODUCTION
45;35;150;452f78efa3ac93cd;Welcome back to the Astraea.;Bienvenue sur l'Astraea.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;151;472f78efa3ac93cd;It is you.;C'est bien vous.;TRANSLATED_PRODUCTION
45;35;152;4e2f78efa3ac93cd;No further attempts to remove or misuse equipment can be permitted.;Plus aucun retrait ou mauvais usage du matériel n'est permis.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;153;4f2f78efa3ac93cd;But I cannot allow any further material from this vessel to be compromised.;Mais je ne peux laisser davantage de matériel du vaisseau être compromis.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;154;402079efa3ac93cd;Because of my earlier defensive measures, the drones around my ship no longer have firewall protections, if that helps.;À cause de mes précédentes mesures défensives, les drones autour de mon vaisseau n'ont plus de protection pare-feu, si cela peut aider.;TRANSLATED_PRODUCTION
45;35;155;412079efa3ac93cd;Due to my earlier defensive measures, the drones around my ship no longer have firewall protections, if that helps.;En raison de mes précédentes mesures défensives, les drones autour de mon vaisseau n'ont plus de protection pare-feu, si cela peut aider.;TRANSLATED_PRODUCTION
45;35;156;422079efa3ac93cd;However, I will need further data from them to be sure.;Il me faudra toutefois davantage de données pour en être sûre.;TRANSLATED_PRODUCTION
45;35;157;432079efa3ac93cd;A cargo drone just hit the bridge.;Un drone cargo vient de percuter la passerelle.;TRANSLATED_PRODUCTION
45;35;158;442079efa3ac93cd;The drones around my ship no longer have firewall protections, if that helps.;Les drones autour de mon vaisseau n'ont plus de protection pare-feu, si cela peut aider.;TRANSLATED_PRODUCTION
45;35;159;452079efa3ac93cd;That should allow me to analyze the drones' internal systems and better understand the stasis technology.;Cela devrait me permettre d'analyser les systèmes internes des drones et de mieux comprendre la technologie de stase.;TRANSLATED_PRODUCTION
45;35;160;462079efa3ac93cd;The cargo drones have stasis technology, which manipulates objects at a distance.;Les drones cargo utilisent une technologie de stase permettant de manipuler des objets à distance.;TRANSLATED_PRODUCTION
45;35;161;472079efa3ac93cd;If I can access the drones' core architecture, I can possibly use their data to make a new tool for extending Jack's reach.;Si je peux accéder à l'architecture centrale des drones, je pourrai peut-être utiliser leurs données pour créer un nouvel outil augmentant la portée de Jack.;TRANSLATED_PRODUCTION
45;35;162;4e2079efa3ac93cd;The cargo drones employ stasis technology, which enables them to manipulate objects at a distance.;Les drones cargo utilisent la stase, qui leur permet de manipuler des objets à distance.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;163;4f2079efa3ac93cd;Were I able to access the drones' core architecture, I could potentially use their data to create a new tool capable of extending Jack's manual reach.;Si je pouvais accéder à l'architecture centrale des drones, je pourrais peut-être utiliser leurs données pour créer un nouvel outil capable d'augmenter la portée manuelle de Jack.;TRANSLATED_PRODUCTION
45;35;164;402179efa3ac93cd;If that helps.;Si cela peut aider.;TRANSLATED_PRODUCTION
45;35;165;412179efa3ac93cd;Actually, that should allow me to analyze the drones' internal systems and better apprehend their stasis technology.;En fait, cela devrait me permettre d'analyser les systèmes internes des drones et de mieux comprendre leur technologie de stase.;TRANSLATED_PRODUCTION
45;35;166;422179efa3ac93cd;My prior defensive measures had the side effect of eliminating the firewalls from all drones in the ship's vicinity. If that helps.;Mes précédentes mesures défensives ont eu pour effet secondaire de supprimer les pare-feu de tous les drones à proximité du vaisseau. Si cela peut aider.;TRANSLATED_PRODUCTION
45;35;167;432179efa3ac93cd;My prior defensive measures eliminated the firewalls from all drones in the ship's vicinity.;Mes précédentes mesures défensives ont supprimé les pare-feu de tous les drones à proximité du vaisseau.;TRANSLATED_PRODUCTION
45;35;168;442179efa3ac93cd;However, I will require further data from them to be sure.;Il me faudra toutefois davantage de données pour en être sûre.;TRANSLATED_PRODUCTION
45;35;169;452179efa3ac93cd;Speaking of, a cargo drone just hit the bridge.;À ce propos, un drone cargo vient de percuter la passerelle.;TRANSLATED_PRODUCTION
45;35;170;462179efa3ac93cd;My prior defensive measures had the side benefit of eliminating the firewalls from all drones in the ship's vicinity. If that helps.;Mes précédentes mesures défensives ont eu l'avantage inattendu de supprimer les pare-feu de tous les drones à proximité du vaisseau. Si cela peut aider.;TRANSLATED_PRODUCTION
45;35;171;472179efa3ac93cd;Actually, that should allow me to analyze the drones' internal systems and perfectly apprehend their stasis technology.;En fait, cela devrait me permettre d'analyser les systèmes internes des drones et de comprendre parfaitement leur technologie de stase.;TRANSLATED_PRODUCTION
45;35;172;4e2179efa3ac93cd;My anti-theft protocols are quite... aggressive.;Mes protocoles antivol sont assez... agressifs.;TRANSLATED_PRODUCTION
45;35;173;4f2179efa3ac93cd;"The only crewmembers authorized with bridge access are Captain Olivia Rhodes and Echo-1, designation... ""Jack.""";"Les seuls membres d'équipage autorisés à accéder à la passerelle sont la capitaine Olivia Rhodes et Echo-1, désignation... ""Jack"".";GLYPH_SAFE_REVISED
45;35;174;402279efa3ac93cd;You're saying Jack's the best chance we've got, but even he won't be enough.;Vous dites que Jack est notre meilleure chance, mais qu'il ne suffira pas.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;175;432279efa3ac93cd;Fortunately, our salvaging equipment appears to still have working radiation dampeners, meaning Jack should now have a safe route to Engineering.;Heureusement, notre équipement de récupération semble encore disposer d'atténuateurs de radiation fonctionnels, ce qui devrait offrir à Jack un passage sûr vers l'ingénierie.;TRANSLATED_PRODUCTION
45;35;176;442279efa3ac93cd;Fortunately, the radiation dampeners on Dr. Harlan's salvaging equipment appear functional, meaning Jack should now have a safe route to Engineering.;Heureusement, les atténuateurs de radiation de l'équipement de récupération du Dr Harlan semblent fonctionnels, ce qui devrait offrir à Jack un passage sûr vers l'ingénierie.;TRANSLATED_PRODUCTION
45;35;177;472279efa3ac93cd;My creators took a strong stance on property theft.;Mes créateurs avaient une position très ferme sur le vol de propriété.;TRANSLATED_PRODUCTION
45;35;178;4e2279efa3ac93cd;I'm ready, Apollo.;Prêt, Apollo.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;179;4f2279efa3ac93cd;We need a fuel cell, Apollo, but we believe you've been disabling our friend's salvaging equipment.;Nous avons besoin d'une pile à combustible, Apollo, mais nous pensons que vous avez désactivé l'équipement de récupération de notre ami.;TRANSLATED_PRODUCTION
45;35;180;402379efa3ac93cd;Fortunately, our salvaging equipment appears to still have working radiation dampeners, meaning Jack should now have a safe route to the drive bay.;Heureusement, notre matériel de récupération a encore ses atténuateurs de radiation : Jack devrait avoir un chemin sûr vers la baie.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;181;412379efa3ac93cd;Jack, I'll walk you through the process of downloading my imprint to your cortex.;Jack, je vais vous guider pour télécharger mon empreinte dans votre cortex.;TRANSLATED_PRODUCTION
45;35;182;422379efa3ac93cd;Accessing the drive bay and the fuel cells within will require multiple operators.;Accéder à la baie et aux piles à combustible exigera plusieurs opérateurs.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;183;442379efa3ac93cd;However, any functional fuel cells I have would be in the drive bay.;Cependant, les éventuelles piles à combustible encore fonctionnelles se trouveraient dans la baie du propulseur.;TRANSLATED_PRODUCTION
45;35;184;452379efa3ac93cd;The FTL technology is highly sensitive.;La technologie FTL est très sensible.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;185;462379efa3ac93cd;I am hereby available to assist you in obtaining a fuel cell.;Je suis disponible pour vous aider à obtenir une pile.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;186;472379efa3ac93cd;Apollo, are you able to detect any fuel cells that are still operational?;Apollo, détectez-vous des piles à combustible encore opérationnelles ?;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;187;4e2379efa3ac93cd;Simply insert my A.I. core into the lower receptacle, then scan the overwrite slot.;Insérez simplement mon coeur d'IA dans le réceptacle inférieur, puis scannez l'emplacement d'écrasement.;GLYPH_SAFE_REVISED
45;35;188;4f2379efa3ac93cd;However, any functional fuel cells I have would be in the auxiliary drive bay.;Cependant, les éventuelles piles à combustible encore fonctionnelles se trouveraient dans la baie auxiliaire du propulseur.;TRANSLATED_PRODUCTION
45;35;189;402479efa3ac93cd;I will do the rest.;Je fais le reste.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;190;422479efa3ac93cd;Dr. Harlan, I trust Apollo.;Dr Harlan, je fais confiance à Apollo.;TRANSLATED_PRODUCTION
45;35;191;432479efa3ac93cd;He is a big reason why we survived this long.;C'est en grande partie grâce à lui que nous avons survécu aussi longtemps.;TRANSLATED_PRODUCTION
45;35;192;442479efa3ac93cd;I know we need help, but...;Je sais que nous avons besoin d'aide, mais...;TRANSLATED_PRODUCTION
45;35;193;452479efa3ac93cd;Are you seriously going to integrate with this rogue A.I.?;Vous allez vraiment vous intégrer à cette IA détraquée ?;QUESTION_QA_REVISED
45;35;194;462479efa3ac93cd;So, you'll help, then?;Alors, vous aiderez ?;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;195;472479efa3ac93cd;You must bring me along with you.;Vous devez m'emmener avec vous.;TRANSLATED_PRODUCTION
45;35;196;4e2479efa3ac93cd;My anti-theft protocols are quite aggressive.;Mes protocoles antivol sont assez agressifs.;TRANSLATED_PROPAGATED
45;35;197;4f2479efa3ac93cd;Apollo, when we first met, the Astraea was being destroyed by the biomass.;Apollo, lorsque nous nous sommes rencontrés, l'Astraea était en train d'être détruite par la biomasse.;TRANSLATED_PRODUCTION
45;35;198;402579efa3ac93cd;Good idea.;Bien vu.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;199;412579efa3ac93cd;I'll try to have a word with him.;Je vais essayer de lui parler.;TRANSLATED_PRODUCTION
45;35;200;422579efa3ac93cd;Jack, I think Apollo's recognition software must be out of sorts.;Jack, le logiciel de reconnaissance d'Apollo semble en panne.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;201;432579efa3ac93cd;You'll probably need to remind him who you are.;Il faudra sans doute lui rappeler qui vous êtes;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;202;462579efa3ac93cd;But we worked together -- as a team -- and ensured its survival.;Mais nous avons travaillé ensemble - en équipe - et assuré sa survie.;TRANSLATED_PRODUCTION
45;35;203;472579efa3ac93cd;We need you to do it again.;Nous avons besoin que vous le fassiez encore.;TRANSLATED_PRODUCTION
45;35;204;4e2579efa3ac93cd;Apollo's gone quiet again.;Apollo s'est encore tu.;TRANSLATED_PRODUCTION
45;35;205;4f2579efa3ac93cd;I'll have to restart the process.;Je dois relancer le processus.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;206;412679efa3ac93cd;Captain Rhodes.;Cap. Rhodes.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;207;422679efa3ac93cd;Please help us.;Aidez-nous, s'il vous plaît.;TRANSLATED_PRODUCTION
45;35;208;432679efa3ac93cd;That worked?;Ça a marché?;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;209;442679efa3ac93cd;Yet you rendered assistance, enabling its survival.;Pourtant, vous nous avez aidés, ce qui a permis sa survie.;TRANSLATED_PRODUCTION
45;35;210;452679efa3ac93cd;You can do it again.;Vous pouvez recommencer.;TRANSLATED_PRODUCTION
45;35;211;462679efa3ac93cd;Liv is both.;Liv est les deux.;TRANSLATED_PRODUCTION
45;35;212;472679efa3ac93cd;And she is compromised.;Et elle est compromise.;TRANSLATED_PRODUCTION
45;35;213;4e2679efa3ac93cd;The last time-jump virtually destroyed it.;Le dernier saut l'a presque détruit.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;214;4f2679efa3ac93cd;I've been infected with the biomass.;J'ai été infectée par la biomasse.;TRANSLATED_PRODUCTION
45;35;215;402779efa3ac93cd;I'll start there.;Je pars de là.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;216;412779efa3ac93cd;I'm heading out.;Je sors.;TRANSLATED_PRODUCTION
45;35;217;422779efa3ac93cd;She's an A.I. too.;C'est une IA, elle aussi.;TRANSLATED_PRODUCTION
45;35;218;432779efa3ac93cd;However, I will need further data from the cargo drones to be sure.;Il me faudra toutefois davantage de données sur les drones cargo pour en être sûre.;TRANSLATED_PRODUCTION
45;35;219;442779efa3ac93cd;Disabling security countermeasures.;Contre-mesures désactivées.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;220;452779efa3ac93cd;And I've been told my arms are quite normal length, thank-you-very-much!;Et on m'a dit que mes bras avaient une longueur parfaitement normale, merci bien !;TRANSLATED_PRODUCTION
45;35;221;462779efa3ac93cd;You and Captain Rhodes are honorary crewmembers of the Astraea.;La capitaine Rhodes et vous êtes membres d'équipage honoraires de l'Astraea.;QA_REVISED
45;35;222;472779efa3ac93cd;Credentials confirmed.;Identifiants confirmés;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;223;4e2779efa3ac93cd;It can be seen through the window, far ahead of the bridge.;On peut l'apercevoir loin devant la passerelle.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;224;4f2779efa3ac93cd;So you'll help, then.;Donc vous aiderez.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;225;412e79efa3ac93cd;Very well. As the Astraea's tactical adjunct, my primary directive is to protect its crew.;Très bien. Comme adjoint tactique de l'Astraea, je dois protéger son équipage.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;226;422e79efa3ac93cd;And despite our efforts to save her on this very bridge, she's become infected with the Bio Mass.;Et malgré nos efforts pour la sauver sur cette même passerelle, elle a été infectée par la biomasse.;TRANSLATED_PRODUCTION
45;35;227;432e79efa3ac93cd;She needs your help.;Elle compte sur vous;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;228;442e79efa3ac93cd;I understand, Captain.;Je comprends Capitaine;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;229;452e79efa3ac93cd;Apollo, your directive is protecting this ship's crew and its critical assets.;Apollo, votre directive est de protéger l'équipage de ce vaisseau et ses ressources critiques.;TRANSLATED_PRODUCTION
45;35;230;462e79efa3ac93cd;You've changed...;Vous avez changé...;TRANSLATED_PRODUCTION
45;35;231;472e79efa3ac93cd;Disabling alarms. You are no longer classified as a threat.;Désactivation des alarmes. Vous n'êtes plus considéré comme une menace.;TRANSLATED_PRODUCTION
45;35;232;4e2e79efa3ac93cd;You helped us before. We would not have survived our first encounter with the Bio Mass without your help.;Vous nous avez déjà aidés. Sans vous, notre première rencontre avec la biomasse nous aurait été fatale.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;233;4f2e79efa3ac93cd;You made us part of your crew.;Vous nous avez faits équipage.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;234;402f79efa3ac93cd;I... I was infected with the Bio Mass. My life depends on your help.;J'ai été infectée par la biomasse. Ma vie dépend de votre aide.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;235;412f79efa3ac93cd;And in any case, I'm still the captain of this ship, right?;Et je reste la capitaine de ce vaisseau, non ?;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;236;422f79efa3ac93cd;Apollo, you have to help us.;Apollo, aidez-nous.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;237;432f79efa3ac93cd;There is more at stake than you know.;L'enjeu dépasse ce que vous croyez.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;238;442f79efa3ac93cd;You and Captain Rhodes are crewmembers of the Astraea.;La capitaine Rhodes et vous êtes membres d'équipage de l'Astraea.;QA_REVISED
45;35;239;452f79efa3ac93cd;"Part of my... ""team,"" as you put it. And as such, ensuring your safety is among my primary directives...";Vous faites partie de mon... « équipe ». Votre sécurité compte donc parmi mes directives principales...;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;240;462f79efa3ac93cd;Jack's right. We're a team now. We need you, Apollo.;Jack a raison. On a besoin de vous, Apollo.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;241;472f79efa3ac93cd;That is correct.;C'est exact.;TRANSLATED_PROPAGATED
45;35;242;4e2f79efa3ac93cd;However, any functional fuel cells on the Astraea would be in the auxiliary drive bay.;Toute pile FTL encore fonctionnelle de l'Astraea serait dans la baie auxiliaire.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;243;4f2f79efa3ac93cd;I sense from your tone there is something you're not divulging.;À votre ton, je sens que vous cachez quelque chose.;TRANSLATED_PRODUCTION
45;35;244;41207aefa3ac93cd;Really?;Sérieux;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;245;42207aefa3ac93cd;Inadvertently.;Involontairement.;TRANSLATED_PRODUCTION
45;35;246;43207aefa3ac93cd;You infected me, the Astraea's surviving commanding officer. I hereby instruct you to assume full responsibility.;Vous m'avez infectée, moi, l'officier commandant survivant de l'Astraea. Je vous ordonne donc d'en assumer l'entière responsabilité.;TRANSLATED_PRODUCTION
45;35;247;45207aefa3ac93cd;Apollo, your ship caused my infection.;Apollo, votre vaisseau est à l'origine de mon infection.;TRANSLATED_PRODUCTION
45;35;248;47207aefa3ac93cd;The rogue A.I. that has caused such problems.;L'IA détraquée qui nous a causé tant de problèmes.;TRANSLATED_PRODUCTION
45;35;249;4e207aefa3ac93cd;Perhaps Apollo will also wish to claim responsibility for disabling safety equipment.;Peut-être qu'Apollo voudra également assumer la responsabilité d'avoir désactivé l'équipement de sécurité.;TRANSLATED_PRODUCTION
45;35;250;41217aefa3ac93cd;It is an improvement to see you sane.;C'est une amélioration de vous voir sain d'esprit.;TRANSLATED_PRODUCTION
45;35;251;43217aefa3ac93cd;I am hereby available to assist you in obtaining FTL fuel any way I can.;Je suis désormais disponible pour vous aider à obtenir du carburant FTL par tous les moyens possibles.;TRANSLATED_PRODUCTION
45;35;252;44217aefa3ac93cd;We should consider deactivating whichever A.I. Is inferior after we no longer require its help.;Nous devrions envisager de désactiver l'IA la moins performante une fois que nous n'aurons plus besoin de son aide.;TRANSLATED_PRODUCTION
45;35;253;45217aefa3ac93cd;So you'll help then, Apollo?;Alors vous allez nous aider, Apollo ?;TRANSLATED_PRODUCTION
45;35;254;4f217aefa3ac93cd;Are you able to detect any nearby fuel reserves?;Pouvez-vous détecter des réserves de carburant à proximité ?;TRANSLATED_PRODUCTION
45;35;255;40227aefa3ac93cd;Apollo, your directive is to preserve this ship and its crew. When we last met, you made Liv commander of the Astraea.;Apollo, votre directive est de préserver ce vaisseau et son équipage. Lorsque nous nous sommes rencontrés, vous avez nommé Liv commandante de l'Astraea.;TRANSLATED_PRODUCTION
45;35;256;41227aefa3ac93cd;I recall. Your statement is accurate: Captain Rhodes is an official crew member.;Je me souviens. Votre affirmation est exacte : la capitaine Rhodes est officiellement membre d'équipage.;QA_REVISED
45;35;257;42227aefa3ac93cd;Mine included, unfortunately.;Y compris la mienne, malheureusement.;TRANSLATED_PRODUCTION
45;35;258;43227aefa3ac93cd;Your condition is regrettable, Captain Rhodes. But I cannot allow the removal of any material from this vessel.;Votre état est regrettable, Capitaine Rhodes. Mais je ne peux autoriser le retrait d'aucun matériau de ce vaisseau.;TRANSLATED_PRODUCTION
45;35;259;44227aefa3ac93cd;Letting us activate it supersedes your other priorities. We need the FTL fuel.;Nous laisser l'activer doit primer sur vos autres priorités. Nous avons besoin du carburant FTL.;TRANSLATED_PRODUCTION
45;35;260;45227aefa3ac93cd;Lives depend on it, Apollo.;Des vies dépendent de ça.;GLOBAL_DIALOGUE_CHAR_LIMITED
45;35;261;46227aefa3ac93cd;Apollo, we believe you have been disabling safety equipment.;Apollo, nous pensons que vous avez désactivé de l'équipement de sécurité.;TRANSLATED_PRODUCTION
