sourcePath;originalSize;originalSHA256;resultSize;resultSHA256;originalSections;newSectionRVA;newSectionRawOffset;newSectionVirtualSize;newSectionRawSize;translatedRows;identicalRows;xrefCount;patchOperationCount;patchDataOffset;patchDataLength
1c360c527611cf85.dll;30208;6f46e0c4ed8bd909b015a399014e252c9d5e8408213459eefba90b3e1e6a45e6;30720;2b1c87d310235f49006bf2947e23926fb6a1c16e50da6d00fa0b2e96e14ffd24;5;0xC000;30208;89;512;1;0;1;12;309525;629
1c360c527611cf86.dll;30720;c909577a96543c0056b549d6a103312146781a42fa35493cb49aa8aa647f50c3;31232;7eca0acfbc61f00eee4084ca5ff19a70b1b33336af0bfbaecedf07df93f0981a;5;0xC000;30720;181;512;2;0;2;13;310154;639
1c360c527611cf87.dll;30208;cfbe0b8c9aff446e1e705eb3d2c825277858c201ef80ca9aec26f63d069bc3a6;30720;8ac3b97de96403f02826394bfc1788c0d42bd3d820fce8029d22b1f4790f1e78;5;0xC000;30208;143;512;2;0;2;13;310793;639
1c38e9c4935c86df.dll;33280;2403689a47ebbd6151b32c7fb8c46f56c11d79cde0981a4ebab88539aa1dea4c;33792;bb7c3dfc2bb3b285fadeca6d47cd1a3861495a29e7e5fc9518a7d7157f053599;5;0xC000;33280;29;512;2;0;2;13;311432;639
1c4e665953885828.dll;30720;9ee2c544cdc7e9394b9436a393b516554e011aea907242452e1689acbbb3c994;31232;665f2b0e3af1ef83027f7aa696733349dd3c4d87d109a72578e73ec53efd76de;5;0xC000;30720;94;512;2;0;2;13;312071;639
1c5a1a4f727ec5e9.dll;110592;d4c032281db3beb7f68afaf7eee9cab61af9ff384cfaf0e6a99954d06ebe083d;111104;62d8587bfc525befdd5f201e4318e90ce74c86ec1f4bb2cf6c523fa99baeaffc;5;0x1F000;110592;45;512;2;1;2;13;312710;644
1c65626c0f52a014.dll;38400;66dd48464d8d8c35438804a219b7114627db18eb3e9a42f3dd07c7ce93e6f282;38912;94b3d8c3f4bef6675f275bc9f04b53af807fb1d83ebbbbeb641cc6ef1ce2f1c3;5;0xD000;38400;140;512;2;0;2;13;313354;639
1c657576b3a15c52.dll;30720;8d08316cde25742aee4ab1a636169f3e43c4df978de651367b8a154b92d26c76;31232;e1f30d1f561cc0080f9f50c6d0ccda339038692fa8419c0b9770f361addf4aab;5;0xC000;30720;143;512;1;0;1;12;313993;629
1c7446d382c4114e.dll;30208;01b4cea7b239e0bdaa3890ff414fa0c5d23348daffdfa8e966a87249e9d30eac;30720;780fc816f5940de6a8231017a5bf9ebaa740d9a9c4c9dd06935651b19cf84f34;5;0xC000;30208;37;512;1;0;1;12;314622;629
1c7d359d09c2dc40.dll;30208;617da2ddca3632bbe597957b293ec2082f02d0b3afae7d3f93dd615f3daba016;30720;87be0a15483de9cddfe9c20bb5483aa0655d2cda1836b7a2153ad105bbbfadfd;5;0xC000;30208;64;512;1;0;1;12;315251;629
1c7d359d09c2dc41.dll;30720;94f5ede0353c11894b754183aa97c9fc41fecbaaa0c909cdd94ee0fd55cd1e5f;31232;062c9e1c5bfcbf0dd0b21527aaddb0145e72481850dc5c1460c0180e25c50b30;5;0xC000;30720;66;512;2;0;2;13;315880;639
1c7d359d09c2dc43.dll;30208;bf964d1d7035be76100b453813d6a125f2daf3a3903f13287eca443bb422d4ec;30720;e4a9f11fe19b2840e41901a1ca4356924038a3c5e51fd8f99689d02d8ea00e81;5;0xC000;30208;58;512;1;0;1;12;316519;629
1c7d359d09c2dc46.dll;30208;38ee7bdd4a6526b48f09097705c6729c3cfbe5479ead802315913fa4095a7153;30720;6863de28a365e8e1bd25b029e42a147f58ed26a38baba9ba35d2383f0c89f79f;5;0xC000;30208;67;512;1;0;1;12;317148;629
1c7d359d09c2dc47.dll;30208;c338312f3e3598aa3fb7b16d1acd0fc1cf09a87c800fc370acfb070e242cbf5a;30720;ae0dff002c251117eecfdb33ec0ec69cbb4c4653a5817ebf082e5727e31b734f;5;0xC000;30208;62;512;1;0;1;12;317777;629
1c830bda313976b0.dll;28672;b6d0badbe86c4a00d39d0ad8354ede079435cf56f802232e53d5fddda49bc288;29184;3fd28ee5e0fb1117664ecbfe2f364b87ebde76d278cec2a53c886d6b925a4fe3;5;0xC000;28672;59;512;1;0;1;12;318406;629
1c9025df5df7bb0c.dll;33280;28494df26fa661cfd6acc9b6611770e1be68889697818df674aca8d6e8201208;33792;d023a8b55fe977890353e2cf9d5bb74f546cb59357240efec60c4ee80beb8387;5;0xC000;33280;41;512;1;0;1;12;319035;629
1cc22353ebc7f530.dll;31232;e975323485e2625c6f25af219414515e88937323948b4d83ce49256378806850;31744;d7f81283258f7bf871c254e71edd5c6e21cee3b9bd2603573542bc7c5de4f0ad;5;0xC000;31232;142;512;2;0;2;13;319664;639
1cc918aafdfc6c2b.dll;28672;749f071aeaf967db1aea97b3b1f10e5651166e81ae7087b3eb853ed53ae68a19;29184;eeb04332b1432dd3141cb66d9cce73464c097d0b95281d0d368669a893cb083e;5;0xC000;28672;35;512;1;0;1;12;320303;629
1cd31d5d2392e2f5.dll;35328;e6f6b693d8d297b6c4e9575f16d8ef7420e85dd53e4bfff359666366e56d894e;35840;be8bd1024092105d42f5198801a4cd66b72c7a727595e4a92125023e8ff22f1e;5;0xD000;35328;111;512;3;0;3;14;320932;649
1d1401fe77294e6e.dll;33792;b4bd9752a99c37570795dd3d559dbf05f4cc0d5f8b30159a4f5ad89e27249a65;34304;2901ba8a37bd985c6fab7ea512f607ad73cc4d7da5e61075de386243da91964b;5;0xD000;33792;54;512;1;0;1;12;321581;629
1d24ecabac931ae1.dll;32256;92dd35ba80bf0a18d9666f734464badd1658d389eb610b05539960d378a40157;32768;114b9394542fe910afa5757408063d64630ff8f5a0f1d39cbb6f8a7420e52a23;5;0xC000;32256;350;512;5;0;5;16;322210;670
1d317e8f4cda7b66.dll;36352;448c4f21a6f740b5c14de5e0a48c1e8fe1d782fb5ad0b0fb569e7819e326e33d;36864;0802fbfba06e321ca57936b269ef6d955175bfad25b90ed891d908ff8922ed6d;5;0xD000;36352;175;512;3;0;3;14;322880;649
1d4f146a6a0d0b9e.dll;33792;20cc3864300c8902666c8b763f3765242aba3f6d3ef39a0d8e42f763fe4c037e;34304;c5793796542b88f9b5aa8d5535272d2d689857d4546af6eb004ec07b23ce0a77;5;0xD000;33792;139;512;3;0;3;14;323529;649
1d60b3a0cdfd0e93.dll;30208;434025876e6203c1ca445eaa5446330793b8674328dcceb6475f801f7fa607d4;30720;5a360dd62c85e2edd0bc87b8ae1f05666c269c148b83b0a37aff07a9c957b807;5;0xC000;30208;63;512;1;0;1;12;324178;629
1d73eab51b1d596b.dll;29696;3a24e853a31eece313fc476d320c1c482f8d2a0301e98ca1ee7659442af4cacc;30208;e64752c926d2ba6d30c5636f3c84a8b19b95b28899b4f44247b6c110a620b5a3;5;0xC000;29696;58;512;1;0;1;12;324807;629
1d89463c93b85324.dll;42496;4ccfb35333edcd17f5eb1957508a1f3ef4d08d5f7b3c73c9c28204f5ff23471e;43520;9650dc27ebc61678205d83a0b6d03876cd5453e58176b5a6f62aa336783a1011;5;0xE000;42496;709;1024;10;0;10;21;325436;1232
1d9025df5df7bb0c.dll;29696;cac08b821f3e01bc776aca602b834842d4c804dae15563b0d269ac013df95d47;30208;234698e3505522bbbfc23189012d02d82f88b4fabed5bfcb56199311e8c8424a;5;0xC000;29696;51;512;1;0;1;12;326668;629
1dc8b98b13eb8f21.dll;31232;c639ee7bcd2ee78996a7aca35f81e89e87b6b5f72a01b8f4e66a2990b36d62fc;31744;cf94f67727b5fda4e7ab90bb97589bac6f00d7a5d751a18e1b021973030681d0;5;0xC000;31232;39;512;1;0;1;12;327297;629
1ddb9eac80ad70bf.dll;34816;7cdb0c4952c27174a928711f9198be47998eb194bc4466c16ec303c02659e968;35328;84f2bddafd90e6ebea62dda7a91ffd9f05358e9faf6a8ffb22a136ca236a9049;5;0xD000;34816;503;512;7;0;7;18;327926;690
1de07c8c70161261.dll;28672;37987ad4285647f4826e9f6d53e0c086454d10d05b7913c911bf549555992ea0;29184;a4e40e9777182aab33d4f6b70bf4e54355774cbccfd4840a79cb7a161d75277e;5;0xC000;28672;33;512;1;0;1;12;328616;629
1df356ac9c80ae70.dll;30208;f259d0cd51b9973336938d20de5793dab70cf637c424a900a9c333cf312976d8;30720;bc07620a4d2855c65cd74c60d9a098dba2930b1b9d503f0d5a59945bfc974b15;5;0xC000;30208;66;512;2;0;2;13;329245;639
1e178b0dea4aa0be.dll;30720;ed55e6d4c53962164ce5651391fd6523988f59df5091aef3e63541effcda7532;31232;8a17aa85a5fd61ee981e2df73f902481fcb08ca3f52550bb541b6dd352f51fa5;5;0xC000;30720;154;512;2;0;2;13;329884;639
1e1dd8c355096996.dll;37888;92214398b3c0f6d85677d8cd528d046e41ceb35f66bca0309dd25cc340bb9c55;38400;4bbf9d7efdeda3e6abac07cfccfdea464c50fea9506c81f6abacc137a44abba0;5;0xD000;37888;76;512;2;0;2;13;330523;639
1e2f94729eaca59c.dll;30720;d433cf5c6b472d541597a303bb5fbb3acc350ea6b4b75e1ee4cbe6bb68eee31e;31232;6497bf5095f1e6909d3824ba10b04e6515ac73c1d13522671ae849dd051affd4;5;0xC000;30720;50;512;1;0;1;12;331162;629
1e32dbb49a9d39e0.dll;31232;6b8ad6e6e2deae571856e915fb2e619fc639960dcf1472bf8f4a6bb3fc21aa67;31744;967fe1079fba2b76e8ad9190a5c5649371f064eb456e943103fd913221a40377;5;0xC000;31232;49;512;1;0;1;12;331791;629
1e362c6aea3535a5.dll;59904;ffca53d604f79bdd1d76d134e6e17c01fd1790399821bb8ff5ae77bf41cfcc91;62976;6b6d6c9e494facaef800b4b46d0fae65e416925fb9c008e8c5aa68c265e96295;5;0x13000;59904;2724;3072;36;0;36;47;332420;3541
1e362c6aed3535a5.dll;47104;884d8d2d09058834f3f497061845161586595308ac02a4ff641db2fc7a4c8a7c;49664;4be23326d3082bb9f5d4c525b808e98e719083b4fe1981b6e1b7b693c37aa6a2;5;0xF000;47104;2410;2560;20;0;20;31;335961;2868
1e547f9adb02d5ef.dll;28672;bd2a4d69edf3f2bc72eef224ed8ad4cd1c70ff4f9a758eeb9aa0e26660d991cd;29184;224914551e7783d3439cbcd0d6b9f42b67b2f4540c8bd86d95d00a6061789eba;5;0xC000;28672;88;512;1;0;1;12;338829;629
1e5d581999a1770b.dll;36864;6771d77c9a3b617f8ba8ee13234973f52f9a36e751031440d38b2d38b64b39a1;37376;b36fdcedf1311823fe63b0cccd8d82098d1812afab9213b19e4f2253c71ef60e;5;0xD000;36864;218;512;6;0;6;17;339458;679
1e7bb44036909f75.dll;48128;e5435268b14255cbc208ec5e01a13274ab89edef2ccf6413c8c34524a542a6ab;49664;fb92ee525f74914acdbef97e29c3198a7ff39fecc7a5ed1307b46d32bb149561;5;0x10000;48128;1092;1536;15;0;15;26;340137;1794
1e9025df5df7bb0c.dll;36352;f67112f3df9f74c9ab05a954e5dea24b0142af48e7cea68983fb4c90ac4d7c6b;36864;4471b09965ff541d07c97705bdeee29986f6f0a257bc526fdc4c31a59ab59ec1;5;0xD000;36352;130;512;2;0;2;13;341931;639
1e95f99a4f865d8e.dll;32256;7e66b106ca4936f3017cd4553d4041bee963904c5ce24a1089783d157b43ede8;32768;e1c81f4ce25a012b62f70d24017a7ae4c0f1c7e88b58422796e56e515ee43664;5;0xC000;32256;440;512;6;0;6;17;342570;680
1eaba8141a9277b1.dll;28672;3a673f930cba224a172721744cfae4cce35bdd1e3bb268536bb6167a5c8fde4b;29184;36a937de58a420cf22c509870ab67cb57e975f2f5d49e4e45a781af3e0d29f7d;5;0xC000;28672;53;512;1;0;1;12;343250;629
1ebeea0259357eb1.dll;31232;8c00807361cd18e73e8214204c553df97958e30381f101274ce8a29329d17662;31744;8a6c65f8c2417fabc8f2fad58390b517cbc6e37a2db35b112a194b7c7fa51b20;5;0xC000;31232;60;512;1;0;1;12;343879;629
1ec4c6f34c92fdd9.dll;30208;b0aecadba966bd5feccc4828d2c6fdf3cc529c3070be3b74186d86b7b5d2fac5;30720;5fdf73f6f7be1de8b2c78d235611efa94fd5affee3e47a6da5b93992d1b97b43;5;0xC000;30208;92;512;1;0;1;12;344508;629
1ec59dc4286c171f.dll;32256;14f7428d48aad758d4ae9fc0f64585a64e01945128daad3ac80cf6fcd7744acb;32768;1353b258f4abfd0f7a201c4038e3a852fff7e8784465645b7767af33cb71c2f0;5;0xC000;32256;35;512;1;0;1;12;345137;629
1ecf3217241d5408.dll;31232;f533cade2f34602e70b68e23e6a4d736fe062c62ae40869c640cad0793ff9de5;31744;2a24514290897944caeefaffd853f146578b74d56659c7590ba29809a77c081f;5;0xC000;31232;26;512;1;0;1;12;345766;629
1ecf3217241d5409.dll;31232;cf78ad5644bd386f63d7c3b03c0023b5444b02c3adbeaf61d71281955666448d;31744;74ecad6ece87874d5a5c37e70bf52316e086bbe73bfb2fa7acb7b52b356b3f27;5;0xC000;31232;24;512;1;0;1;12;346395;629
1ecf3217241d540b.dll;31232;59f7b5b83ae0e764d2391f438efc84eb39713a6dee1436dc5ffda4fd2ab88123;31744;eac66d274972d186c7ab2d674cab958273a1b18b0c252ad39c7a7280d17b82db;5;0xC000;31232;20;512;1;0;1;12;347024;629
1ed350fe186c209f.dll;30208;6d44574c6a7bf70f5ffd0523b473321df39a837e7150e18e5e01ca84f4b5afd4;30720;8322e678fd99992b3db2867c603858215679bbf835361de3d7c35f7ca30825b1;5;0xC000;30208;39;512;1;0;1;12;347653;629
1edd1c9fd9eec1c5.dll;38400;e636bf625b47732db9888fb76014db54d8b7306046af5514ff631192196d4647;38912;d8b086623dae44706647ae0a4028b516bc5bba989ba7c499fdcf42f3adbc6d9c;5;0xD000;38400;242;512;4;0;4;15;348282;659
1ef832555eb156ee.dll;30720;68cb5c4ea492bcf82d2948d5abfb9925082cbceed2bcea5f46fde7baecffbac6;31232;67e34023d42db6b2694f60fb2e1bcfa624fcd253b786b67fe279dacf583264f2;5;0xC000;30720;80;512;1;0;1;12;348941;629
1f334ac412c0f6d3.dll;29696;a08c6df246d77f26bbaaabd971ad62723e16502bdacbadac9a0e9a97e5d570b8;30208;a650d6d0d7d2a9a8af42d2ff6c81437bd4e90eb610abe4d7344942f6b2b923d6;5;0xC000;29696;58;512;1;0;1;12;349570;629
1f540233977c9791.dll;32768;3bf31d7c1478e8d4157d62745b25a20ee549bbaa4c53dfc909f641bc75bc18d1;33280;927830e701fbfecb3dac07e95cd2e736fe173bb1449205228797d7fe4a669db3;5;0xC000;32768;226;512;5;0;5;16;350199;669
1f5c7de78744e801.dll;35328;683c022cd8346870955d066aabc50a1ba5c719d5a6b855b7aa3c5c54cde5e710;35840;f4b8aee01ae596e599c532521fbb50235504c1c3785786e5712fedc8b8daec45;5;0xD000;35328;118;512;2;0;2;13;350868;639
1f5efd3ee4e6245d.dll;28672;9e901ac462d57bc91d7101a65dfabe0985a9a199297c5308c08a75c7ab57049a;29184;6a3b374b6bd1764868bfe94a2a99907fefbea7f4b391ebf4d75d6aa72907c108;5;0xC000;28672;17;512;1;0;1;12;351507;629
1f9025df5df7bb0c.dll;34816;d042ebf7a961f30bf488270c75904c762bda6fefcee9e498de7eef63fdf8b8d6;35328;3763add9ed52b9dbf4695277554e2fef1d64e837e7ddbfd9bdd346c4799488bf;5;0xD000;34816;231;512;2;0;2;13;352136;639
1f9143293c3d15f7.dll;32256;3ed005999a4a1cf46cb7e820d906766ef5c364d9cb8b066c8c25a047427a0290;32768;007f427cc9e657c00508f49535a0da1452942a1bca28056d9e498cb86741d780;5;0xC000;32256;61;512;1;0;1;12;352775;629
1fa81fe473873262.dll;31744;825a4e117b3a83acfa4736728e48fac0344179ed618a11c2531bad321e137132;32256;5b92479b16a887f6b5c2177d275c8ba49fb0b45147fba32aa2cc331284a95ba4;5;0xC000;31744;69;512;2;0;2;13;353404;639
1fb7442ab266d1a6.dll;30720;84283f140759052fced61f77148ca812e9f69c7f116556fd7569fc7c74137b3a;31232;c7390cce933c3e99e09e73d625c16b7b9dab642e485504ad3bf5b53799ce70bc;5;0xC000;30720;115;512;2;0;2;13;354043;639
1fb8e79fbc717273.dll;30720;3249acf70f8fae1cc2634bc11ac803fb6fb3433782c8dd0bf8d180795b233ce4;31232;c940751103f14a51780c6e8cc1020d8d6b2ee5891692142d1a89141ec9f70f9b;5;0xC000;30720;70;512;1;0;1;12;354682;629
1fc3312122e188de.dll;34816;b9d2fdaccbfa776cff5ab2fb4976a4787474b3c31ce2c7ca0445abd4b739e685;35328;3aebb3eed69c4ba6b5609ab1573eb93a1a9fea3376d9276f1aee3228227562ff;5;0xD000;34816;339;512;5;0;5;16;355311;670
1fd5468ed4c0c27f.dll;32256;ee0ed986109c7322f9f08e5b2580e881fc335b605557317d933babdb0a65522f;32768;19813df6e6cc007f6452dfefdf174d20a3de1aaac74ca39114c7dc72ed950b64;5;0xC000;32256;16;512;1;0;1;12;355981;629
2023f0e283149a93.dll;29696;c2b5a2e37abdd498161ac13bf564146d068fe401347f5269562af7210b6f748b;30208;786691dd3c68380b8194998cd70da4cf551e1c384dbeee85cbf7f2ba5a693d37;5;0xC000;29696;35;512;1;0;1;12;356610;629
2033fbff2d249101.dll;31232;8891af1f4d5d2ce0373379d06145c7214a94ba670d8c354fff4885074a8d94eb;31744;f2ccf7b0c67144f8b45eab007287314dee092291cc6544101cf3c16af73664b4;5;0xC000;31232;154;512;2;0;2;13;357239;639
2035b9287614fc67.dll;37376;9bde56304744e495493ca9b02c5a752c7712afbae439a0468c64ca41ffbe9af0;37888;643b0065d2721aa98461a6cdcd1c30baa39ef842c8b56b24da2a6d5da7139590;5;0xD000;37376;215;512;5;0;5;16;357878;669
20366d7addd1ed5c.dll;38400;4d0ad848090c9743aa29a0b3437224b11785c51be83f589b764bc30c698e97b3;38912;675bc41e3452bc4ba6a832b6057888257b87c212248e6b9c7b17fed268f94b6f;5;0xD000;38400;285;512;5;0;5;16;358547;670
2056273d31b302d3.dll;37888;74184cca4e64f2c8a08802aca605a6d83b17910b63fd8f37cd6b328732025a89;38400;fcdd343b8adf47262ea09a8e2f0ef072ab815f34c8d06590c7f167d9befb8105;5;0xD000;37888;349;512;5;0;5;16;359217;670
20643019119bf2b4.dll;37376;6236f5ab29474ef1e7c328304022c24f24c20478ba1b69809a9b86560ffde0b4;37888;893cbb3e00ff4fb596b4973875573200e68bc83d479fe26d0dc2f04a21209bbe;5;0xD000;37376;171;512;2;0;2;13;359887;639
206de29fac548410.dll;30208;03522cd037e425418b8f1cf56d0d9c1e272af7de4926231df647ec3863258b6c;30720;1796bc7c540988a47a4309d4aafb237889f09c34f9104e79dc92073ba41f4ead;5;0xC000;30208;78;512;1;0;1;12;360526;629
206de29fac548411.dll;38400;0f0a3e2c09e76a9a4f45c49d277144db269b4e15e059d080b6b86fddceb9c0ca;38912;8e1c8fb533148964ab5753d40f40e6effbddbeff5e27e94032b652f3efddce41;5;0xD000;38400;107;512;3;0;3;14;361155;649
206de29fac548412.dll;29696;78fcdf2ac000e4f6ee569c8a305cd6ce1cab60d7d30e6b87b7ea1285dd77faef;30208;a9019dfda11fa97700029a3e2d043da347a9791c0f27f217deaa5a7c94e9c226;5;0xC000;29696;69;512;1;0;1;12;361804;629
206de29fac548413.dll;30208;e723c17d46e13dc642962869823ca1b3e57fe908332ce4e44f8a575b8171b92f;30720;ec36d2f931197334731436113dd51693607bd4754dfd44348911f373cc52982d;5;0xC000;30208;96;512;1;0;1;12;362433;629
206de29fac548414.dll;30208;f2713620b97b2f9af4fe0d8c93cc93da2b5dddb531d3f5853e00b9edcaf1528b;30720;210d3f4d71c925e59684811094dec07a8916e886eddc4d0ae3d1e22fed6828ac;5;0xC000;30208;61;512;1;0;1;12;363062;629
206de29fac548415.dll;30208;e66f247c3497ffb79d4e6482f5e7473d3e16abfca3dae9ddec99b7f3097eafbb;30720;a338717dffe20200d397c686f73f28ba1fc483b7a0ecc03fcc95dc48bc787425;5;0xC000;30208;132;512;2;0;2;13;363691;639
206de29fac548417.dll;36864;f526d5bb8984826bda267cb6948db3c549b75167a33557028cd54012944851ba;37376;8cf4929f104e97ca7bec15b47efa6ff927ed084b87cc1b03b8c60caa9dd7b47b;5;0xD000;36864;24;512;1;1;1;12;364330;629
206de29fac54841e.dll;38400;a454e426cca991e92b259fba5ac609acbae3d9265bcb5e688336e7dac7f6af02;38912;3a73d36f10ec9f03bd835038f2d241167a11bf3d3b13e191d71d8f3f2e6ce34d;5;0xD000;38400;143;512;3;0;3;14;364959;649
207b19a3b23856fc.dll;30208;df212815b4d718c486384530d3f879468dd10b3b30d26f2409bf8b37fe7c9b9a;30720;3750b9cbf0ca27da774e7866b3e7efed972502da29f453c74524dece674c6bd4;5;0xC000;30208;70;512;1;0;1;12;365608;629
207b19a3b23856fd.dll;30208;8481d8ffc0d51a83b065d8a5ae78bcee3bf9925e515dba41f194a98e5bf79eb2;30720;84844d35f80a80c1bde77d071def2925ad265543c8dadeadcb090f145ce030d8;5;0xC000;30208;83;512;1;0;1;12;366237;629
207b19a3b23856ff.dll;30208;70ab29b4beff45f9f2409dfd2cd50ee3d584ae6b408dc767acb8269efb429937;30720;0f10c94ba5e99dfc0f9c8f256cfec8825689b42b70cd1540789758a4373729d1;5;0xC000;30208;75;512;1;0;1;12;366866;629
2088fac6630de9b2.dll;30720;68bb84b46c1205988652aadb18cb0ef4bd3cb37216d7d62a122f9c62bb249f36;31232;7b54e69aaf25f0e8bef376b6a39828e3c44b05ba7874f6edfe5ecc8285b32360;5;0xC000;30720;53;512;1;0;1;12;367495;629
20a3ae9ea3677486.dll;31232;1c42c0252ace1bbc3f2061fe3f86cf0351b085f9e45339aad13e1dd7229d0026;31744;2f54d99658be37a3c8a07593689ded44720b261243fc662505d4d3f2b9f6c9ed;5;0xC000;31232;73;512;3;0;3;14;368124;649
20b7afc0de533e96.dll;31744;4c4aeed38172d009a1c2617e0be3405de8e6c0ddc97e8a0567c7e8c5204ff297;32256;084c260e2bc0046ea2949d8c7e430d984a81d431a2934547b8230a5e0a21e0ea;5;0xC000;31744;260;512;4;0;4;15;368773;660
20c9598d54f5f01d.dll;38400;7da808077bbccaae05838caaba593766182ae4b69775ab77b4fa7018faf6d411;38912;9909fc5cf643fc69959fc8ad9587008d1b9086794bd60a7fdd13698e74cf8ff7;5;0xD000;38400;200;512;4;0;4;15;369433;659
212b6bc866dd5254.dll;34304;ed3e9db8852d72584af51b96d21b401ad9cb39e3598fd5546d54feb1bf3eafa2;35328;20b905804537350e9765fe2a400c9ae7713781e83e3ec00398b5b50b9b83bd16;5;0xD000;34304;544;1024;6;0;6;17;370092;1192
213016ae1a3306ac.dll;42496;ee89e1a0fe7de0814ef62ba90747ce551f10a623b78e7a561327bd979e8ab662;43008;83be7c62c9c4a920caf673af2250a59c00667ac271d806645f4677f12071f726;5;0xE000;42496;236;512;3;0;3;14;371284;649
213016ae1a3306af.dll;46592;e1f3f97de48b2471b102e5775c215c0c571146b1144c5ed728f9e9914def4798;47104;55c490eb7d2de37f0fb35aaaa3e80961dbc48b680c9bf07c1f996d59d82defdf;5;0xF000;46592;119;512;3;0;3;14;371933;650
2131ee776077e07e.dll;36864;5a2d321a94f7e1136f267b3d8f9fdb0df2264a106d5ca8e0e3e7e95c9f978bee;37376;d0d4385ade5e1d021b3ab4751d6b23b2f0b55b8f85d232960ecd364f3e5696de;5;0xD000;36864;246;512;4;0;4;15;372583;659
21492120c708bf34.dll;30208;41aadc0d563c4c4e445d7be51650de02b051dab72cd00cd2bc646deef7877275;30720;60a957c08397d2bcb626d4a48ba9c39f5d4b1f45403dcda3c07fb945bce54314;5;0xC000;30208;73;512;1;0;1;12;373242;629
21697acfa4107463.dll;40960;808eb0fe724938068edcde4785a6814b58276ac5d044ec4faa280fbfbe58a849;41472;9d5a497f98ff20ce40390b7138501822ca82c63a86ae2fa6eaaa8a6fb2b33ff9;5;0xE000;40960;244;512;6;0;6;17;373871;679
219b2ebd39a6f1fb.dll;36864;97e07a88d3ce28d539c56c7e06cb4855cb04a461c4835483f07b43f59ced3b4e;37376;3ddf535ec0caaac68d67ca047f805d5ce6ad2240360cc54095a78b61bf75822b;5;0xD000;36864;45;512;2;0;2;13;374550;639
219ea9ae9ccd9fc1.dll;35840;310c97892232abd5696c278cd32064939ec349d24e193889f0d54439977cf2dd;36352;b7aa266aa916c7caec3da251e2bf2e1169413756fe2fb0fe03e00105a3a1594f;5;0xD000;35840;155;512;3;0;3;14;375189;649
21d85cf5a9346ec2.dll;31232;69cda7d3c55f06d3f79696254294d31a6b094d09ba6533bb4376e3c4aecbcd43;31744;c722c9dc27b2b9df4ef8cc937a3552ad31c2ac2ece03d88b80f8642770c90f39;5;0xC000;31232;227;512;3;0;3;14;375838;649
21dc5bd495f2cc24.dll;31744;bbbb66c1c1b51ccf3c8d73b68e62bffb09943a6fbb0736a5c74e19492951833f;32256;bb494983acfe0bccb35c26419ee63d9214b3b12726c338f433706423691097ef;5;0xC000;31744;268;512;4;0;4;15;376487;660
21e117f108c13200.dll;31232;7e9d9cc313d4f2a82f63392aa73ddce68417ca4962ede96969244c819611ef06;31744;1769bb4763212a1b425267a61c51e553d8a7de629f42e8ba8acd3da7ce1c50ac;5;0xC000;31232;24;512;1;0;1;12;377147;629
21f274fdaa0147d8.dll;28672;97e4aa3fa465463ed6e871b47f27d327bd051d7064d92d4b166a38ce2e70b3e9;29184;d5deac58d7fcaefd049670bdf2bfac1f5ddc5367356d93fef5d5cc5f9c0b307d;5;0xC000;28672;136;512;1;0;1;12;377776;629
220dd4ddb8e092d8.dll;37888;beeec6cb0ae39bf8a8e47738a2a4efc1895bf5e3758e189a1e9a7e1a511becf7;38400;efc9844435751e8a9fdacb3a8e9317fcc0f371162c3a07195fe7766eb912db3a;5;0xD000;37888;158;512;3;0;3;14;378405;649
22139017e351c440.dll;30208;9e06a2e72aabc150e7a7390d301c57280d0637334ec35e8d5f9946dcb562da2e;30720;1961016d0f50686b2917f0059287eacb3263c4529e5e7f39b9c87009653c68fd;5;0xC000;30208;60;512;1;0;1;12;379054;629
223d4a480151dde3.dll;38912;1f0d596441fd55bb93d94cbe099ad254256145f08a7a08728c390e7ab5c713d8;39424;5b23d3829784656e2e6ae0b498dfacfd809012c86ce82c6ba409fe5d50aed1c4;5;0xE000;38912;80;512;3;0;3;14;379683;649
22445936021a799d.dll;28672;c2320bf077cec35f16a8b3d638847810ee521a98d88457f04d3a7d64a88dab98;29184;86dcd7e5363206002feffc7ac1a1d5fa9b58472b26f4802476762ac001f5d589;5;0xC000;28672;20;512;1;0;1;12;380332;629
2255e535ba3783f2.dll;38912;b688c8660e0d9ac214fe6707cdaeb57fb54fc4c1d5264fe7d2e0cf2f1e7e2bfa;39424;2171e8401dbcb5b45d5d748a012aa73466938df04d414e6cd6c3f5bb57da34ed;5;0xD000;38912;246;512;5;0;5;16;380961;669
225ea7fac224776c.dll;30208;ee6121a9572c046f308828ee5fa65ddac995e94d1154cb4017a464664fa3a65f;30720;1b78c6c14d19727d7a31084a689c4d9b00429904b4511a99435d61df3b551891;5;0xC000;30208;78;512;2;0;2;13;381630;639
227fc4a86ac3d9b9.dll;33280;4ac8d368c7ed4543df2e37ceb51861534857c140d8f538093504d7a4b4ea96a3;33792;87b5c68bb4fd8aafc8726bb44e5ad3f2dca039e9e2703d9a208b85c5bdac7624;5;0xC000;33280;356;512;6;0;6;17;382269;680
228183c93312d930.dll;35840;7e35b66704731d74c9f54d047b5050f92f1d44cd0461f6dace7069debab40106;36352;a84ca77f392b7292cee62eef78cfe6c176386fe7d4d82995bdf49d2599ad8a88;5;0xD000;35840;54;512;1;0;1;12;382949;629
