chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
130;160;620;a2947af9376dbf0b;Negative, but it is likely they attempted to continue their mission until this shell became inoperable -- after which point, they would have been unable to reboot.;Négatif, mais ils ont probablement tenté de poursuivre leur mission jusqu'à ce que ce châssis devienne inutilisable — après quoi ils n'auraient plus pu redémarrer.;Négatif, mais ils ont probablement tenté de poursuivre leur mission jusqu'à ce que ce châssis devienne inutilisable - après quoi ils n'auraient plus pu redémarrer.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;765;f4c32bfe6237e40c;My best guess is it's coming from one of the activation pods. They are -- were? -- rated for extended deployment. I didn't think that extended, though.;À mon avis, ça vient d'une des capsules d'activation. Elles sont — étaient ? — conçues pour des déploiements prolongés. Mais pas à ce point, j'imagine.;À mon avis, ça vient d'une des capsules d'activation. Elles sont - étaient ? - conçues pour des déploiements prolongés. Mais pas à ce point, j'imagine.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;800;a3957ea96637eb0c;Agreed. We need your android repairing the generator, not inspecting ancient debris.;D’accord. Votre androide doit réparer le générateur, pas étudier des débris anciens.;D'accord. Votre androide doit réparer le générateur, pas étudier des débris anciens.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
130;160;831;a1932aab636fee0c;Jack, we've had a few improvements pending installation -- they should be accessible now.;Jack, nous avions quelques améliorations en attente d'installation — elles devraient maintenant être accessibles.;Jack, nous avions quelques améliorations en attente d'installation - elles devraient maintenant être accessibles.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;1190;afc27dae3638eb50;Strong lateral motion followed by quick release should throw the Tick.;Un geste latéral vif suivi d’un lâcher devrait éjecter le Tick.;Un geste latéral vif suivi d'un lâcher devrait éjecter le Tick.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
130;160;1313;f0c52af56439e951;Jack, we've had a few improvements pending installation -- they should be accessible now.;Jack, nous avions quelques améliorations en attente d'installation — elles devraient maintenant être accessibles.;Jack, nous avions quelques améliorations en attente d'installation - elles devraient maintenant être accessibles.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;1456;a0917bf8343aeb58;Yes. I believe that particular adaptation manifested somewhat recently--the Bio Mass has been evolving continuously since your time.;Oui. Je pense que cette adaptation particulière est apparue assez récemment — la biomasse évolue continuellement depuis votre époque;Oui. Je pense que cette adaptation particulière est apparue assez récemment - la biomasse évolue continuellement depuis votre époque;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;1959;ae9329ae626bef5c;Keep in mind, Jack, that the counterpulse emitter's effectiveness is deficient when used on the evolved Bio Mass of this timeline -- caution is advised.;Gardez à l'esprit, Jack, que l'émetteur de contre-impulsion est moins efficace contre la biomasse évoluée de cette époque — la prudence est recommandée.;Gardez à l'esprit, Jack, que l'émetteur de contre-impulsion est moins efficace contre la biomasse évoluée de cette époque - la prudence est recommandée.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
130;160;2277;f2c02bac313bea5f;Uncertain, but it is likely they attempted to continue their mission until this shell became inoperable -- after which point, they would have been unable to reboot.;Incertain, mais ils ont probablement tenté de poursuivre leur mission jusqu'à ce que ce châssis devienne inutilisable — après quoi ils n'auraient plus pu redémarrer.;Incertain, mais ils ont probablement tenté de poursuivre leur mission jusqu'à ce que ce châssis devienne inutilisable - après quoi ils n'auraient plus pu redémarrer.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;38;111;fc7932e9c7ff1960;The anomaly...it collapsed.;L’anomalie... effondrée.;L'anomalie... effondrée.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
134;40;39;ac2e05dbfa30c8d6;Captain Olivia Rhodes and you - the prototype series eleven android designated as Echo One.;La Capitaine Olivia Rhodes et vous — l'androide prototype de série onze désigné Echo Un.;La Capitaine Olivia Rhodes et vous - l'androide prototype de série onze désigné Echo Un.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;60;5;868d626af04c51a0;Just another husk lying around the station. We were able to put it back to good use -- for a period, anyway.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité — pendant un temps, en tout cas.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité - pendant un temps, en tout cas.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;60;38;d7883f6fa54951ac;I thought I could pilot it well enough, but apparently, limb control is not my forte.;Je pensais bien le piloter, mais le contrôle des membres n’est pas mon fort.;Je pensais bien le piloter, mais le contrôle des membres n'est pas mon fort.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
134;60;50;86dd313cf11b07ae;Just another husk lying around the station. We were able to put it back to good use -- for a period, anyway.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité — pendant un temps, en tout cas.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité - pendant un temps, en tout cas.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;60;102;d2dd6069aa1f56fb;Just another husk lying around the station. We were able to put it back to good use -- for a period, anyway.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité — pendant un temps, en tout cas.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité - pendant un temps, en tout cas.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;60;105;8fdc656fa41d01fc;Just another husk lying around the station. We were able put it back to good use -- for a period, anyway.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité — pendant un temps, en tout cas.;Juste un autre châssis abandonné dans la station. Nous avons réussi à lui redonner une utilité - pendant un temps, en tout cas.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;67;22;4079853c4222efb7;As a tactical AI, I cannot claim to genuinely understand... but I can offer you this: saving Captain Rhodes--and what remains of the human race--supersedes any concern over eliminating a virulent, non-sentient, highly-destructive life-form.;En tant qu'IA tactique, je ne peux pas prétendre comprendre réellement... mais je peux vous dire ceci : sauver la capitaine Rhodes — et ce qu'il reste de l'humanité — l'emporte sur toute réserve concernant l'élimination d'une forme de vie virulente, non consciente et hautement destructrice.;En tant qu'IA tactique, je ne peux pas prétendre comprendre réellement... mais je peux vous dire ceci : sauver la capitaine Rhodes - et ce qu'il reste de l'humanité - l'emporte sur toute réserve concernant l'élimination d'une forme de vie virulente, non consciente et hautement destructrice.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;67;259;1123d33a1476ebeb;Fortunately, we have successfully linked with Delta Thirteen's activation pod--you should be able to reboot, as expected.;Heureusement, nous avons réussi à nous relier à la capsule d'activation de Delta Treize — vous devriez pouvoir redémarrer comme prévu.;Heureusement, nous avons réussi à nous relier à la capsule d'activation de Delta Treize - vous devriez pouvoir redémarrer comme prévu.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;130;126;e0ebc7dfe1ba5d13;A broken bio mass container -- likely the source of the infestation here.;Un conteneur de biomasse brisé — probablement la source de l'infestation ici.;Un conteneur de biomasse brisé - probablement la source de l'infestation ici.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;130;376;e1bac78eb0bb5d40;In fact, it's enough for me to potentially improve your grip projector -- with some additional data, that is.;En fait, cela pourrait me suffire pour améliorer votre projecteur de préhension — avec quelques données supplémentaires.;En fait, cela pourrait me suffire pour améliorer votre projecteur de préhension - avec quelques données supplémentaires.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;130;467;b7bec78fb4b15f43;In fact, it will be enough for me to potentially improve your grip projector -- with some additional data, that is.;En fait, cela pourrait me suffire pour améliorer votre projecteur de préhension — avec quelques données supplémentaires.;En fait, cela pourrait me suffire pour améliorer votre projecteur de préhension - avec quelques données supplémentaires.;UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;153;72;07d6d3703f421f20;It mentions aligning four 'Stasis Projectors' alongside the tram -- which... it seems you've already found.;"Il est question d'aligner quatre "" projecteurs de stase "" le long du tram — que... vous semblez déjà avoir trouvés.";"Il est question d'aligner quatre "" projecteurs de stase "" le long du tram - que... vous semblez déjà avoir trouvés.";UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;153;259;b08835cced6c173a;"Something called ""stasis projectors"" -- whatever the hell *those* are -- must be set around the tram.";"Des trucs appelés "" projecteurs de stase "" — quoi que ce soit — doivent être installés autour du tram.";"Des trucs appelés "" projecteurs de stase "" - quoi que ce soit - doivent être installés autour du tram.";UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;153;528;b18e3bcced6c173a;The first step mentions setting the Tram's 'Stasis Projectors' -- whatever the hell those are.;"La première étape parle de mettre en place les "" projecteurs de stase "" du tram — quoi que ce soit.";"La première étape parle de mettre en place les "" projecteurs de stase "" du tram - quoi que ce soit.";UNICODE_SAFE_V0.8.58.4.7;EM_DASH
134;167;68;e110468e6ebf9614;Not at all. He jumped 400 years, same as us. We time travelers have to stick together.;Pas du tout. Il a sauté 400 ans comme nous. Les voyageurs du temps s’entraident.;Pas du tout. Il a sauté 400 ans comme nous. Les voyageurs du temps s'entraident.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
134;167;96;e116498e6ebf9614;Okay, that one was on purpose.;Bon, ça, c’était volontaire.;Bon, ça, c'était volontaire.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
134;202;183;1f57dbd37ee83f75;Understand, this device will only eliminate the older, more primitive Bio Mass forms.;Comprenez : cet appareil n’élimine que les formes de biomasse les plus primitives.;Comprenez : cet appareil n'élimine que les formes de biomasse les plus primitives.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
147;182;75;a5e6b4da7a754c66;Okay. Okay good. Sorry, I just... It's a new system.;D’accord. Très bien. Désolée... nouveau système.;D'accord. Très bien. Désolée... nouveau système.;UNICODE_SAFE_V0.8.58.4.7;CURLY_APOSTROPHE
