"chunk";"assetRecord";"slot";"idHex";"textEN";"oldTextFR";"newTextFR";"englishChars";"oldChars";"newChars";"status"
"45";"35";"57";"fee7a5fecd2a678e";"The drone that just hit the bridge is unlikely to put up much resistance.";"Le drone qui vient de percuter la passerelle ne devrait pas opposer beaucoup de résistance.";"Le drone qui a heurté la passerelle devrait offrir peu de résistance.";"73";"91";"69";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"61";"ade7afaa9578338f";"I believe I could incorporate the drone's stasis tech into your shell, Jack. I'll just need more data from them to be sure.";"Je pense pouvoir intégrer la technologie de stase du drone à votre châssis, Jack. Il me faudra simplement davantage de données pour en être sûre.";"Je pense pouvoir intégrer la stase du drone à votre châssis, Jack. Il me faut juste plus de données pour confirmer.";"123";"145";"115";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"62";"fee5a5ac9f2b368f";"Are you seriously going to integrate with this rogue A.I.?";"Vous allez sérieusement vous intégrer à cette IA détraquée ?";"Vous allez sérieusement vous intégrer à cette IA détraquée";"58";"60";"58";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"64";"afb2f5ad947f618f";"Is Captain Rhodes with you? And well, I hope?";"La capitaine Rhodes est avec vous ? Et en bonne santé, j'espère ?";"La capitaine Rhodes est là? Elle va bien?";"45";"65";"41";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"67";"afb6a2fcc9286b8f";"I should've checked the air for contaminants.";"J'aurais dû vérifier si l'air était contaminé.";"J'aurais dû vérifier si l'air était contaminé";"45";"46";"45";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"68";"462476efa3ac93cd";"I'm sure he'll do what he can to help.";"Je suis sûr qu'il fera ce qu'il peut pour nous aider.";"Il fera sûrement ce qu'il peut.";"38";"53";"31";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"72";"422676efa3ac93cd";"It's fine, I get it. But we need you to help us fix it.";"Ça va, je comprends. Mais nous avons besoin de vous pour nous aider à régler ça.";"Ça va, je comprends. Mais aidez-nous à régler ça.";"55";"80";"49";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"73";"432676efa3ac93cd";"Very well. You and Captain Rhodes are crewmembers of the Astraea.";"Très bien. La capitaine Rhodes et vous êtes membres d'équipage de l'Astraea.";"Très bien. Vous et Rhodes êtes équipiers de l'Astraea.";"65";"76";"54";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"75";"452676efa3ac93cd";"I saw no tangible benefit in sharing my trepidation.";"Je ne voyais aucun avantage concret à faire part de mes inquiétudes.";"Je ne voyais aucun intérêt à partager mes craintes.";"52";"68";"51";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"77";"472676efa3ac93cd";"I see... It had occurred to me that might happen.";"Je vois... J'avais envisagé que cela puisse arriver.";"Je vois. J'avais envisagé que ça puisse arriver.";"49";"52";"48";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"96";"462078efa3ac93cd";"Your reasoning was sound.";"Votre raisonnement était juste.";"Votre logique était bonne";"25";"31";"25";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"99";"402178efa3ac93cd";"Apologies.";"Toutes mes excuses.";"Pardon.";"10";"19";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"100";"422178efa3ac93cd";"Wait, what?!";"Attendez, quoi ?!";"Quoi?!";"12";"17";"6";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"105";"4e2178efa3ac93cd";"That's some good news.";"Voilà une bonne nouvelle.";"Bonne nouvelle.";"22";"25";"15";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"108";"412278efa3ac93cd";"Your equipment is now re-enabled.";"Votre équipement est maintenant réactivé.";"Équipement réactivé.";"33";"41";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"110";"432278efa3ac93cd";"We'll need it back online to deal with the radiation here.";"Nous devons le remettre en service pour gérer les radiations ici.";"Il faut le réactiver pour gérer les radiations ici.";"58";"65";"51";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"122";"452378efa3ac93cd";"I might be able to help, actually.";"Je pourrais peut-être aider, en fait.";"Je peux peut-être aider.";"34";"37";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"124";"472378efa3ac93cd";"Only one final issue remains, Jack.";"Il ne reste plus qu'un dernier problème, Jack.";"Un seul problème reste, Jack.";"35";"46";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"132";"422678efa3ac93cd";"Once it is inserted, simply scan the data port above it.";"Une fois inséré, scannez simplement le port de données situé au-dessus.";"Une fois inséré, scannez simplement le port au-dessus.";"56";"71";"54";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"140";"422e78efa3ac93cd";"Maybe there really is something wrong with him.";"Peut-être qu'il y a vraiment quelque chose qui ne va pas chez lui.";"Peut-être qu'il a vraiment un problème.";"47";"66";"39";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"145";"402f78efa3ac93cd";"I almost did not recognize you.";"J'ai failli ne pas vous reconnaître.";"J'ai presque pas reconnu";"31";"36";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"147";"422f78efa3ac93cd";"It is good to see you as well.";"Je suis également heureux de vous voir.";"Heureux de vous voir aussi.";"30";"39";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"148";"432f78efa3ac93cd";"We missed you.";"Vous nous avez manqué.";"Tu manquais.";"14";"22";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"150";"452f78efa3ac93cd";"Welcome back to the Astraea.";"Bienvenue à nouveau sur l'Astraea.";"Bienvenue sur l'Astraea.";"28";"34";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"152";"4e2f78efa3ac93cd";"No further attempts to remove or misuse equipment can be permitted.";"Aucune autre tentative de retirer ou d'utiliser abusivement du matériel ne peut être autorisée.";"Plus aucun retrait ou mauvais usage du matériel n'est permis.";"67";"95";"61";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"153";"4f2f78efa3ac93cd";"But I cannot allow any further material from this vessel to be compromised.";"Mais je ne peux pas permettre que davantage de matériel de ce vaisseau soit compromis.";"Mais je ne peux laisser davantage de matériel du vaisseau être compromis.";"75";"86";"73";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"162";"4e2079efa3ac93cd";"The cargo drones employ stasis technology, which enables them to manipulate objects at a distance.";"Les drones cargo utilisent une technologie de stase qui leur permet de manipuler des objets à distance.";"Les drones cargo utilisent la stase, qui leur permet de manipuler des objets à distance.";"98";"103";"88";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"174";"402279efa3ac93cd";"You're saying Jack's the best chance we've got, but even he won't be enough.";"Vous dites que Jack est notre meilleure chance, mais que même lui ne suffira pas.";"Vous dites que Jack est notre meilleure chance, mais qu'il ne suffira pas.";"76";"81";"74";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"178";"4e2279efa3ac93cd";"I'm ready, Apollo.";"Je suis prêt, Apollo.";"Prêt, Apollo.";"18";"21";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"180";"402379efa3ac93cd";"Fortunately, our salvaging equipment appears to still have working radiation dampeners, meaning Jack should now have a safe route to the drive bay.";"Heureusement, notre équipement de récupération semble encore disposer d'atténuateurs de radiation fonctionnels, ce qui devrait offrir à Jack un passage sûr vers la baie du propulseur.";"Heureusement, notre matériel de récupération a encore ses atténuateurs de radiation : Jack devrait avoir un chemin sûr vers la baie.";"147";"183";"132";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"182";"422379efa3ac93cd";"Accessing the drive bay and the fuel cells within will require multiple operators.";"Accéder à la baie du propulseur et aux piles à combustible qu'elle contient nécessitera plusieurs opérateurs.";"Accéder à la baie et aux piles à combustible exigera plusieurs opérateurs.";"82";"109";"74";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"184";"452379efa3ac93cd";"The FTL technology is highly sensitive.";"La technologie FTL est extrêmement sensible.";"La technologie FTL est très sensible.";"39";"44";"37";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"185";"462379efa3ac93cd";"I am hereby available to assist you in obtaining a fuel cell.";"Je suis désormais disponible pour vous aider à obtenir une pile à combustible.";"Je suis disponible pour vous aider à obtenir une pile.";"61";"78";"54";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"186";"472379efa3ac93cd";"Apollo, are you able to detect any fuel cells that are still operational?";"Apollo, pouvez-vous détecter des piles à combustible encore opérationnelles ?";"Apollo, détectez-vous des piles à combustible encore opérationnelles ?";"73";"77";"70";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"189";"402479efa3ac93cd";"I will do the rest.";"Je m'occupe du reste.";"Je fais le reste.";"19";"21";"17";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"193";"452479efa3ac93cd";"Are you seriously going to integrate with this rogue A.I.?";"Vous allez sérieusement vous intégrer à cette IA détraquée ?";"Vous allez sérieusement vous intégrer à cette IA détraquée";"58";"60";"58";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"194";"462479efa3ac93cd";"So, you'll help, then?";"Alors, vous allez nous aider ?";"Alors, vous aiderez?";"22";"30";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"198";"402579efa3ac93cd";"Good idea.";"Bonne idée.";"Bien vu.";"10";"11";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"200";"422579efa3ac93cd";"Jack, I think Apollo's recognition software must be out of sorts.";"Jack, je pense que le logiciel de reconnaissance d'Apollo doit dysfonctionner.";"Jack, le logiciel de reconnaissance d'Apollo semble en panne.";"65";"78";"61";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"201";"432579efa3ac93cd";"You'll probably need to remind him who you are.";"Il faudra probablement lui rappeler qui vous êtes.";"Il faudra sans doute lui rappeler qui vous êtes";"47";"50";"47";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"205";"4f2579efa3ac93cd";"I'll have to restart the process.";"Je vais devoir recommencer le processus.";"Je dois relancer le processus.";"33";"40";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"206";"412679efa3ac93cd";"Captain Rhodes.";"Capitaine Rhodes.";"Cap. Rhodes.";"15";"17";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"208";"432679efa3ac93cd";"That worked?";"Ça a marché ?";"Ça a marché?";"12";"13";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"213";"4e2679efa3ac93cd";"The last time-jump virtually destroyed it.";"Le dernier saut temporel l'a pratiquement détruit.";"Le dernier saut l'a presque détruit.";"42";"50";"36";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"215";"402779efa3ac93cd";"I'll start there.";"Je vais commencer par là.";"Je pars de là.";"17";"25";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"219";"442779efa3ac93cd";"Disabling security countermeasures.";"Désactivation des contre-mesures de sécurité.";"Contre-mesures désactivées.";"35";"45";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"222";"472779efa3ac93cd";"Credentials confirmed.";"Identifiants confirmés.";"Identifiants confirmés";"22";"23";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"223";"4e2779efa3ac93cd";"It can be seen through the window, far ahead of the bridge.";"On peut l'apercevoir par la fenêtre, loin devant la passerelle.";"On peut l'apercevoir loin devant la passerelle.";"59";"63";"47";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"224";"4f2779efa3ac93cd";"So you'll help, then.";"Donc vous allez nous aider.";"Donc vous aiderez.";"21";"27";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"225";"412e79efa3ac93cd";"Very well. As the Astraea's tactical adjunct, my primary directive is to protect its crew.";"Très bien. En tant qu'adjoint tactique de l'Astraea, ma directive principale est de protéger son équipage.";"Très bien. Comme adjoint tactique de l'Astraea, je dois protéger son équipage.";"90";"106";"78";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"227";"432e79efa3ac93cd";"She needs your help.";"Elle a besoin de votre aide.";"Elle compte sur vous";"20";"28";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"228";"442e79efa3ac93cd";"I understand, Captain.";"Je comprends, Capitaine.";"Je comprends Capitaine";"22";"24";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"232";"4e2e79efa3ac93cd";"You helped us before. We would not have survived our first encounter with the Bio Mass without your help.";"Vous nous avez aidés auparavant. Nous n'aurions pas survécu à notre première rencontre avec la biomasse sans votre aide.";"Vous nous avez déjà aidés. Sans vous, notre première rencontre avec la biomasse nous aurait été fatale.";"105";"120";"103";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"233";"4f2e79efa3ac93cd";"You made us part of your crew.";"Vous nous avez intégrés à votre équipage.";"Vous nous avez faits équipage.";"30";"41";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"234";"402f79efa3ac93cd";"I... I was infected with the Bio Mass. My life depends on your help.";"Je... j'ai été infectée par la biomasse. Ma vie dépend de votre aide.";"J'ai été infectée par la biomasse. Ma vie dépend de votre aide.";"68";"69";"63";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"235";"412f79efa3ac93cd";"And in any case, I'm still the captain of this ship, right?";"Et de toute façon, je suis toujours la capitaine de ce vaisseau, pas vrai ?";"Et je reste la capitaine de ce vaisseau, non?";"59";"75";"45";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"236";"422f79efa3ac93cd";"Apollo, you have to help us.";"Apollo, vous devez nous aider.";"Apollo, aidez-nous.";"28";"30";"19";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"237";"432f79efa3ac93cd";"There is more at stake than you know.";"Il y a bien plus en jeu que vous ne le pensez.";"L'enjeu dépasse ce que vous croyez.";"37";"46";"35";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"239";"452f79efa3ac93cd";"Part of my... ""team,"" as you put it. And as such, ensuring your safety is among my primary directives...";"Vous faites partie de mon... "" équipe "", comme vous dites. Et à ce titre, assurer votre sécurité fait partie de mes directives principales...";"Vous faites partie de mon... « équipe ». Votre sécurité compte donc parmi mes directives principales...";"104";"141";"103";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"240";"462f79efa3ac93cd";"Jack's right. We're a team now. We need you, Apollo.";"Jack a raison. Nous formons une équipe maintenant. Nous avons besoin de vous, Apollo.";"Jack a raison. On a besoin de vous, Apollo.";"52";"85";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"242";"4e2f79efa3ac93cd";"However, any functional fuel cells on the Astraea would be in the auxiliary drive bay.";"Cependant, les éventuelles piles à combustible encore fonctionnelles de l'Astraea se trouveraient dans la baie auxiliaire du propulseur.";"Toute pile FTL encore fonctionnelle de l'Astraea serait dans la baie auxiliaire.";"86";"136";"80";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"244";"41207aefa3ac93cd";"Really?";"Sérieusement ?";"Sérieux";"7";"14";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"260";"45227aefa3ac93cd";"Lives depend on it, Apollo.";"Des vies en dépendent, Apollo.";"Des vies dépendent de ça.";"27";"30";"25";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"262";"47227aefa3ac93cd";"Preserving this vessel is my primary directive.";"Préserver ce vaisseau est ma directive principale.";"Préserver ce vaisseau est ma priorité.";"47";"50";"38";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"275";"42247aefa3ac93cd";"Apollo, disable the alarms.";"Apollo, désactivez les alarmes.";"Apollo, coupe les alarmes.";"27";"31";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"302";"412e7aefa3ac93cd";"What is it?";"Qu'y a-t-il ?";"Quoi donc?";"11";"13";"10";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"305";"462e7aefa3ac93cd";"My sensor network has been severely damaged.";"Mon réseau de capteurs a été gravement endommagé.";"Mon réseau de capteurs est très endommagé.";"44";"49";"42";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"324";"43227befa3ac93cd";"Executing threat suppression protocol.";"Exécution du protocole de suppression des menaces.";"Protocole anti-menace exécuté.";"38";"50";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"326";"4f227befa3ac93cd";"A misunderstanding, I'm sure.";"Un malentendu, j'en suis sûre.";"Un malentendu, j'en suis sûre";"29";"30";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"328";"41237befa3ac93cd";"Good thing there's two of us then.";"Heureusement qu'on est deux, alors.";"Heureusement qu'on est deux, alors";"34";"35";"34";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"335";"4e237befa3ac93cd";"Unfortunately, the debris field is far too irradiated to accommodate Captain Rhodes.";"Malheureusement, le champ de débris est beaucoup trop irradié pour que la capitaine Rhodes puisse s'y aventurer.";"Le champ de débris est trop irradié pour que la capitaine Rhodes y entre.";"84";"112";"73";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"343";"46247befa3ac93cd";"A cargo drone...apparently no longer capable of flight.";"Un drone cargo... apparemment incapable de voler désormais.";"Un drone cargo... apparemment incapable de voler.";"55";"59";"49";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"347";"42257befa3ac93cd";"I must apologize for the alarms.";"Je dois m'excuser pour les alarmes.";"Pardon pour les alarmes.";"32";"35";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"362";"43277befa3ac93cd";"A temporary security measure.";"Une mesure de sécurité temporaire.";"Mesure sécurité temporaire.";"29";"34";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"365";"4f277befa3ac93cd";"What the hell is that?!";"C'est quoi ce truc, bordel ?!";"C'est quoi ce bordel?!";"23";"29";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"385";"40207cefa3ac93cd";"It seems easy enough to reach.";"Ça semble assez facile à atteindre.";"Ça semble facile à atteindre.";"30";"35";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"393";"4e207cefa3ac93cd";"Seems easy enough to reach.";"Ça semble assez facile à atteindre.";"Ça semble facile à joindre.";"27";"35";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"415";"40237cefa3ac93cd";"Really?";"Sérieusement ?";"Sérieux";"7";"14";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"457";"42277cefa3ac93cd";"Apollo, wait!";"Apollo, attendez !";"Apollo, stop!";"13";"18";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"466";"422e7cefa3ac93cd";"Your arms are too short.";"Vos bras sont trop courts.";"Bras trop courts.";"24";"26";"17";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"470";"462e7cefa3ac93cd";"What do I need to do?";"Qu'est-ce que je dois faire ?";"Je dois faire quoi?";"21";"29";"19";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"479";"452f7cefa3ac93cd";"Perhaps.";"Peut-être.";"Possible";"8";"10";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"503";"43227defa3ac93cd";"Initializing threat suppression protocol.";"Initialisation du protocole de suppression des menaces.";"Protocole anti-menace initialisé.";"41";"55";"33";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"509";"4f227defa3ac93cd";"What brings you back to the Astraea?";"Qu'est-ce qui vous ramène sur l'Astraea ?";"Pourquoi revenir sur l'Astraea?";"36";"41";"31";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"511";"41237defa3ac93cd";"You're right.";"Vous avez raison.";"Exact.";"13";"17";"6";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"599";"44237eefa3ac93cd";"Captain Rhodes?";"Capitaine Rhodes ?";"Cap. Rhodes?";"15";"18";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"623";"4e257eefa3ac93cd";"Okay, Apollo.";"D'accord, Apollo.";"Bien, Apollo.";"13";"17";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"625";"41267eefa3ac93cd";"The defibrillation unit.";"L'unité de défibrillation.";"Unité de défibrillation.";"24";"26";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"627";"43267eefa3ac93cd";"Apollo's A.I. core.";"Le coeur d'IA d'Apollo.";"Cœur IA d'Apollo.";"19";"23";"17";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"633";"4f267eefa3ac93cd";"Yeah...";"Ouais...";"Oui...";"7";"8";"6";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"662";"4e2f7eefa3ac93cd";"Now.";"Maintenant.";"Là.";"4";"11";"3";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"663";"4f2f7eefa3ac93cd";"Invalid command.";"Commande invalide.";"Ordre invalide.";"16";"18";"15";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"704";"41247fefa3ac93cd";"Unknown user detected.";"Utilisateur inconnu détecté.";"Utilisateur inconnu.";"22";"28";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"711";"4e247fefa3ac93cd";"Bridge access is restricted to crewmembers only.";"L'accès à la passerelle est réservé aux membres d'équipage.";"Passerelle réservée aux membres d'équipage.";"48";"59";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"717";"44257fefa3ac93cd";"Jack!";"Jack !";"Jack!";"5";"6";"5";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"723";"40267fefa3ac93cd";"Memory query... successful.";"Interrogation mémoire... réussie.";"Requête mémoire... réussie.";"27";"33";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"724";"41267fefa3ac93cd";"User entry found.";"Entrée utilisateur trouvée.";"Usager trouvé.";"17";"27";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"734";"41277fefa3ac93cd";"I see.";"Je vois.";"Vu.";"6";"8";"3";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"755";"452f7fefa3ac93cd";"How can I help?";"Que puis-je faire pour toi ?";"Je peux aider?";"15";"28";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"761";"afe2afaacf7831d2";"Accessing the fuel cells, for one.";"L'accès aux piles à combustible, pour commencer.";"Accès aux piles, déjà.";"34";"48";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"762";"acb0f3fecf7833d2";"And it would be, if this A.I. hadn't disabled the equipment I set up to counter the radiation.";"Et ça le serait, si cette IA n'avait pas désactivé l'équipement que j'avais installé pour contrer les radiations.";"Et ce serait le cas si cette IA n'avait pas coupé mon équipement anti-radiations.";"94";"113";"81";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"763";"fab6a3ac942936d2";"I assume you have some type of plan?";"J'imagine que vous avez une sorte de plan ?";"Vous avez un plan, je suppose?";"36";"43";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"765";"f7e0f4fe992a60d2";"You yourself commissioned Liv, a fellow Atlas employee, as acting captain after the deaths of your original crew. You must remember?";"Vous avez vous-même nommé Liv, une autre employée d'Atlas, capitaine par intérim après la mort de votre équipage d'origine. Vous devez vous en souvenir ?";"Vous avez nommé Liv, employée d'Atlas, capitaine par intérim après la mort de votre équipage. Vous vous en souvenez ?";"132";"153";"117";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"766";"ffb1f4abce2c63d2";"A number of problems remain.";"Il reste plusieurs problèmes.";"Il reste plusieurs problèmes";"28";"29";"28";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"767";"fae1f3fcca7d63d2";"What the hell is that?!";"C'est quoi ce truc, bordel ?!";"C'est quoi ce bordel?!";"23";"29";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"768";"feb6a5ff982c65d2";"The main access point for the bridge systems. With Apollo's A.I. core plugged in here, we might have a chance of establishing contact.";"Le point d'accès principal aux systèmes de la passerelle. Avec le coeur d'IA d'Apollo branché ici, nous pourrions avoir une chance d'établir le contact.";"Le point d'accès principal de la passerelle. Avec le cœur d'Apollo branché ici, nous pourrions établir le contact.";"134";"152";"114";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"769";"afb2f4fcca296bd2";"User entry found.";"Entrée utilisateur trouvée.";"Usager trouvé.";"17";"27";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"771";"ace2f7abcf7931d3";"The core made contact, but the connection was rejected. It might require the mainframe access slot instead.";"Le coeur a établi le contact, mais la connexion a été rejetée. Il faut peut-être utiliser l'emplacement d'accès au système central à la place.";"Le cœur a établi le contact, mais la connexion a été rejetée. Essayez plutôt l'accès au système central.";"107";"142";"104";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"772";"adebaffe9e2833d3";"Forgive me, Jack. I fail to follow your reasoning.";"Pardonnez-moi, Jack. Je ne comprends pas votre raisonnement.";"Pardon, Jack. Je ne suis pas votre raisonnement.";"50";"60";"48";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"774";"f8e0f2ae9b7f34d3";"What do you mean ""not entirely""?";"Qu'est-ce que vous voulez dire par "" pas entièrement "" ?";"Que veut dire ""pas entièrement""?";"32";"56";"32";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"776";"a8e4a6fb9b2c61d3";"Lucky you found it when you did. Else I wouldn't be here.";"Heureusement que tu l'as trouvé à temps. Sinon je ne serais pas là.";"Tu l'as trouvé à temps. Sinon, je serais pas là.";"57";"67";"48";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"777";"a8ebf5fb9e2e61d3";"You know that would've taken too long. I'dve died on the table. And neither of us would be here now.";"Tu sais que ça aurait pris trop de temps. Je serais morte sur la table. Et aucun de nous ne serait ici aujourd'hui.";"Tu sais que ça aurait pris trop de temps. Je serais morte sur la table. Aucun de nous ne serait ici.";"100";"115";"100";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"779";"a8e4a4fb9b2b64d3";"Apollo commissioned us as official crewmembers last time we met.";"Apollo nous a officiellement intégrés à l'équipage lors de notre dernière rencontre.";"Apollo nous a nommés membres d'équipage la dernière fois.";"64";"84";"57";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"784";"f8b0a1fecd7d36d8";"If the two of you are finished...";"Si vous avez terminé tous les deux...";"Si vous avez fini...";"33";"37";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"45";"35";"788";"f7b5a5af9f2d67d8";"Normal operations have not... entirely been restored.";"Les opérations normales ne sont pas... entièrement rétablies.";"Le fonctionnement normal n'est pas... encore rétabli.";"53";"61";"53";"GLOBAL_DIALOGUE_CHAR_LIMITED"
