chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
45;88;411;08ba7de4146a46d8;What's next, Apollo?;Et après, Apollo?;Et après, Apollo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;88;455;5eea70e4173612dc;How do we start the procedure?;Comment lancer la procédure?;Comment lancer la procédure ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;122;70;065714d2fbe19d7b;Where... are we?;Où sommes-nous?;Où sommes-nous ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;333;c7c5ba50a58ccbdd;How do you mean?;Comment ça?;Comment ça ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;535;cac2be51a58ccbdd;What is that?;C'est quoi?;C'est quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;690;c3cabf51a58ccbdd;A way to release the container?;Libérer le conteneur, comment?;Libérer le conteneur, comment ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;709;84b8982a03be9820;Is this device used for processing Bio Mass samples?;Cet appareil sert-il à traiter la biomasse?;Cet appareil sert-il à traiter la biomasse ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;724;d6bace2f02b3ce20;Is that Bio Mass trying to get into the door... or eat its way out?;Cette biomasse veut entrer... ou dévorer la porte pour sortir?;Cette biomasse veut entrer... ou dévorer la porte pour sortir ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;779;d8b8c82a0fb59e23;I assume these microscopes were used to observe the Bio Mass?;Ces microscopes servaient à observer la biomasse, non?;Ces microscopes servaient à observer la biomasse, non ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;784;d1e09c215de4cc23;Wait, wait... There are diagnoses that aren't terminal?;Attendez... Certains diagnostics ne sont pas fatals?;Attendez... Certains diagnostics ne sont pas fatals ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;852;d6ee987c08e59127;Wait, ATLAS built them?;ATLAS les a faits?!;ATLAS les a faits ?!;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;857;d6ed9c7f0de29b27;This door cannot be opened?;Cette porte est bloquée?;Cette porte est bloquée ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;881;d5bbca2008b69a2c;Test successful: The cloak emitter can insulate power transformers.;Test réussi: le camouflage peut isoler les transformateurs.;Test réussi : le camouflage peut isoler les transformateurs.;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;885;81ba9f2b03e39c2c;I assume these microscopes were used to observe the Bio Mass?;Ces microscopes servaient à observer la biomasse, non?;Ces microscopes servaient à observer la biomasse, non ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;899;d9ecc47b5fbe902d;You knew him?;Vous saviez?;Vous saviez ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;903;86ef99285ab49b2d;Who was this person?;Qui était donc là?;Qui était donc là ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;931;d3e1c42d5fe09970;You think that's how it spread to the rest of the station?;Vous pensez que ça l'a propagée au reste de la station?;Vous pensez que ça l'a propagée au reste de la station ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;950;81ee992d0ebf9971;Can this door be unsealed?;Peut-on ouvrir la porte?;Peut-on ouvrir la porte ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;962;d6bf987a0ab0cd71;These medical beds were used for diagnostic scans?;Ces lits servaient aux scans diagnostiques?;Ces lits servaient aux scans diagnostiques ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;983;d8ea9e780cb0cb73;She's... alone. Why aren't there any med-techs here?;Elle est... seule. Où sont les robots médicaux?;Elle est... seule. Où sont les robots médicaux ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;989;d2bac82e09b4cd73;Could it be part of the Bio Mass Containment area?;Partie de la zone de confinement de biomasse?;Partie de la zone de confinement de biomasse ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;994;84e8ce7a0fe09074;Have any personnel had direct contact?;Quelqu'un a eu un contact direct?;Quelqu'un a eu un contact direct ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;1005;d8eccc7f58e79f74;What do you mean?;Tu veux dire?;Tu veux dire ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;1010;d2bac87b5fe2cb74;Should we be trying any of those treatments on Liv?;Devrait-on tester un de ces traitements sur Liv?;Devrait-on tester un de ces traitements sur Liv ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;1049;d7eaca2f03b69977;Are these the controls for the bay door?;Commandes de la porte de baie?;Commandes de la porte de baie ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;145;1061;d0e0cc2c0fe29f77;This door allows for external access into the cargo bay, correct?;Cette porte donne accès de l'extérieur à la baie cargo, exact?;Cette porte donne accès de l'extérieur à la baie cargo, exact ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;1;2885c5d558d21780;Jack, mind using your headlamp to throw some light in there?;Jack, éclaire un peu là-dedans avec ta lampe frontale?;Jack, éclaire un peu là-dedans avec ta lampe frontale ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;3;2381cc8208d24581;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;14;24d096870b8f4683;Jack, mind using your headlamp to throw some light in there?;Jack, éclaire un peu là-dedans avec ta lampe frontale?;Jack, éclaire un peu là-dedans avec ta lampe frontale ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;24;21d2c7820e884b84;Let's maybe mind our phrasing, yeah?;Attention à la formulation, oui?;Attention à la formulation, oui ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;50;25d796830ad2178b;Jack, mind using your headlamp to throw some light in there?;Jack, éclaire un peu là-dedans avec ta lampe frontale?;Jack, éclaire un peu là-dedans avec ta lampe frontale ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;56;4dc0303700032c90;It's awfully dark in there... are you sure its safe?;C'est sombre... tu es sûr que c'est sans danger?;C'est sombre... tu es sûr que c'est sans danger ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;79;4ec5313700032c90;And how long do you suppose that'll last?;Et ça durera combien de temps?;Et ça durera combien de temps ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;102;44cc333700032c90;See anything?;Tu vois?;Tu vois ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;113;49cd333700032c90;Coming?;Viens?;Viens ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;120;26d6c4d5008810d0;Just watch yourself in there, okay?;Fais attention là-dedans, OK?;Fais attention là-dedans, OK ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;181;156;23d0c0810a8f47d6;Jack, mind using your headlamp to throw some light in there?;Jack, éclaire un peu là-dedans avec ta lampe frontale?;Jack, éclaire un peu là-dedans avec ta lampe frontale ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;82;647fec5c4f378044;What is that?;C'est quoi?;C'est quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;97;6777ed5c4f378044;Please Jack, hurry!;Jack, vite!;Jack, vite !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;133;637cef5c4f378044;What is this?;C'est quoi?;C'est quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;157;6278ee5d4f378044;Could you check out that booth for me Jack?;Tu peux voir cette cabine, Jack?;Tu peux voir cette cabine, Jack ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;159;6778ee5d4f378044;Might this be a source of power?;Ça pourrait fournir du courant?;Ça pourrait fournir du courant ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
45;198;179;657dee5d4f378044;I'm entirely unfamiliar with this design. How certain are you?;Cette conception m'est inconnue. Vous êtes sûre?;Cette conception m'est inconnue. Vous êtes sûre ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;40;3c61ca50feaf7024;Is there any particular rush?;Une urgence particulière?;Une urgence particulière ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;41;3d61ca50feaf7024;Here comes our little friend now. Look familiar?;Voilà notre petit ami. Il te dit quelque chose?;Voilà notre petit ami. Il te dit quelque chose ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;86;3a66ca50feaf7024;A holo-table?;Table holo?;Table holo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;88;3c66ca50feaf7024;I suppose you've already tried hitting it.;Tu as déjà essayé de taper dessus, non?;Tu as déjà essayé de taper dessus, non ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;90;3e66ca50feaf7024;I assume you've already checked for a spare emitter?;Tu as déjà cherché un émetteur de secours?;Tu as déjà cherché un émetteur de secours ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;99;3d67ca50feaf7024;See what I mean?;Tu vois?;Tu vois ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;112;3f6dca50feaf7024;The emitter is in the delivery chute?;L'émetteur est dans la goulotte?;L'émetteur est dans la goulotte ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;117;3c60cb50feaf7024;"You call him ""Popcorn?""";"Tu dis ""Popcorn""?";"Tu dis ""Popcorn"" ?";QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;121;3961cb50feaf7024;What will fixing the holotable accomplish?;Réparer l'Holotable donnera quoi?;Réparer l'Holotable donnera quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;125;3862cb50feaf7024;Where do you need me?;Où veux-tu de moi?;Où veux-tu de moi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;239;3365cd50feaf7024;Captain Rhodes?;Cap. Rhodes?;Cap. Rhodes ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;269;3b6ccd50feaf7024;How long?;Combien?;Combien ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;111;275;3960ce50feaf7024;This device connects to the exterior?;Cet appareil mène dehors?;Cet appareil mène dehors ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;180;12;926b9b1de1675136;Who's worried?;Qui a peur?;Qui a peur ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;180;19;936c9b1de1675136;And what do you suppose a ship from our time is doing here?;Que ferait ici un vaisseau provenant de notre époque?;Que ferait ici un vaisseau provenant de notre époque ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;180;28;9a6d9b1de1675136;What's a ship from our time doing here?;Un vaisseau de notre époque ici?;Un vaisseau de notre époque ici ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;180;31;f2b477bcb741e13a;See anything?;Tu vois?;Tu vois ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;187;9;68513a567d2765e3;Is there another way?;Une autre voie?;Une autre voie ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;187;13;35053b0c7e296ae8;Anyone here?;Quelqu'un?;Quelqu'un ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;187;33;0b32de77781b77f9;Anyone here?;Quelqu'un?;Quelqu'un ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
51;187;72;0833df77781b77f9;Is there another way?;Une autre voie?;Une autre voie ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;1;a100229f23e0d9ff;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;43;a604229f23e0d9ff;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;82;a500239f23e0d9ff;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;104;a702239f23e0d9ff;"""Should?""";Doit?;Doit ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;142;a506239f23e0d9ff;Are you ready to begin?;Prêt à commencer?;Prêt à commencer ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;145;aa06239f23e0d9ff;Are you ready to return to the past?;Prêt à retourner dans le passé?;Prêt à retourner dans le passé ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;197;a002249f23e0d9ff;Are you ready to begin?;Prêt à commencer?;Prêt à commencer ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;235;aa05249f23e0d9ff;Are you ready to begin?;Prêt à commencer?;Prêt à commencer ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;428;a100279f23e0d9ff;"""Should?""";Doit?;Doit ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;476;ab04279f23e0d9ff;What do you say, Jack?;Tu en dis quoi, Jack?;Tu en dis quoi, Jack ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;550;b19070380ebcec30;You mean you're going too?;Vous partez aussi?;Vous partez aussi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;584;e49370335cbfe931;"""Should?""";Doit?;Doit ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;615;e39020320cb3be38;And once they've gone got the data, how do we get them back?;Et une fois les données obtenues, comment les ramener?;Et une fois les données obtenues, comment les ramener ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;626;b490736a5cb8ef38;You're sure it's safe, our mucking about in here?;Sûr qu'on peut bricoler ici sans risque?;Sûr qu'on peut bricoler ici sans risque ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;646;b9c5713b5dbceb39;Learn anything useful?;Appris quelque chose?;Appris quelque chose ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;655;e690726e01beb23a;What do you say, Jack?;Tu en dis quoi, Jack?;Tu en dis quoi, Jack ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;688;b196703b09b2ec3a;"""Should?""";Doit?;Doit ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;705;b3c5723259b8bd3b;How likely are we to succeed?;Quelles chances de réussir?;Quelles chances de réussir ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;711;e390233e5cefbe3b;Now then, are we ready to begin?;Bien, prêts à commencer?;Bien, prêts à commencer ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;725;b5907c3f0abbec3b;What exactly is he supposed do when he gets there?;Que doit-il faire exactement une fois sur place?;Que doit-il faire exactement une fois sur place ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;750;b1c1243d0ebeba3c;How likely are we to succeed?;Quelles chances de réussir?;Quelles chances de réussir ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;755;b59127380fb2be3c;What is that... a motion detection system?;C'est quoi... un détecteur de mouvement?;C'est quoi... un détecteur de mouvement ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;771;e491716908bbb33d;Finished with your preparations?;Préparatifs terminés?;Préparatifs terminés ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;845;e5c5263909b3eb3f;How likely are we to succeed?;Quelles chances de réussir?;Quelles chances de réussir ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;898;b39471390feaba6a;I see no reason why we would not be transported together.;Pourquoi ne serions-nous pas transportés ensemble?;Pourquoi ne serions-nous pas transportés ensemble ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;938;e593703809bcb26c;How likely are we to succeed?;Quelles chances de réussir?;Quelles chances de réussir ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;945;b2c7726e5abdb86c;What's your honest assessment, Apollo?;Votre avis sincère, Apollo?;Votre avis sincère, Apollo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;132;1003;e5c57d395dbde96d;What's your honest assessment, Apollo?;Votre avis sincère, Apollo?;Votre avis sincère, Apollo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;155;4;186f700094dc6180;What is the discerning factor?;Quel est le facteur décisif?;Quel est le facteur décisif ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;155;34;1d6a7704c7d23686;Where would we find the logs?;Où trouver les journaux?;Où trouver les journaux ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;155;78;186f2006cf8337d5;What is the discerning factor?;Quel est le facteur décisif?;Quel est le facteur décisif ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;164;32;04f140e922f7473d;Coming Jack?;Tu viens?;Tu viens ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;164;95;06f043e922f7473d;I will?;Moi?;Moi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;164;130;01f543e922f7473d;Don't worry, Captain.;Du calme, Capitaine;Aucun souci, Capitaine;QA_RECOVERY_CERTAIN_V0.8.58.4.5;USER_LOCKED
53;203;6;fa6790f032555003;Juno, are you ever going to tell me what that's all about?;Juno, tu vas m'expliquer tout ça?;Juno, tu vas m'expliquer tout ça ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
53;203;39;f86891f032555003;I assure you captain, it's nothing to be concerned about.;Je vous assure, Capitaine, aucun raison de s'inquiéter.;Je vous assure, Capitaine, aucune raison de s'inquiéter.;QA_RECOVERY_CERTAIN_V0.8.58.4.5;GRAMMAR_CERTAIN
53;203;75;fe6d91f032555003;Who are you?;Qui donc?;Qui donc ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;17;10c9f0038e5d7f89;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;106;9e47387ca4dea52a;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;159;cd416e7df2d5a42c;Don't worry, Captain.;Du calme, Capitaine;Aucun souci, Capitaine;QA_RECOVERY_CERTAIN_V0.8.58.4.5;USER_LOCKED
58;33;178;ca126f23f589a12d;Do they still work?;Ça marche encore?;Ça marche encore ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;195;cf4e6c23aad8a02e;The escape pods are good to go, Apollo?;Capsules de secours prêtes, Apollo?;Capsules de secours prêtes, Apollo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;202;c4406f77aa8ba42e;I assume that's an order?;Un ordre, je suppose?;Un ordre, je suppose ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;230;99403e74a7dcf170;We're sure the core's in good shape, Apollo?;Le cœur est bien intact, Apollo?;Le cœur est bien intact, Apollo ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;233;cb156b71a7d5f670;Are those the escape pods?;Capsules de sauvetage?;Capsules de sauvetage ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;276;cc153b74a48ff678;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;379;98443b72a1ddf77e;Good luck.;Courage!;Courage !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;33;398;cc153d76aadbf47f;Was that in doubt?;Un doute?;Un doute ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;43;4;b2a700054b706482;Why are you throwing things?;Pourquoi lancez-vous ça?;Pourquoi lancez-vous ça ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;43;8;e3a80c581a753686;Are your audio receptors in working condition?;Vos récepteurs audio fonctionnent-ils bien?;Vos récepteurs audio fonctionnent-ils bien ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;43;27;b74bf8c281262afb;Whoa!;Wow!;Wow !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;43;30;ba4bf8c281262afb;Aaand now you're throwing stuff.  What next?;Et maintenant tu lances des trucs. Ensuite?;Et maintenant tu lances des trucs. Ensuite ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;2;42d21068a611efc2;What's gotten into you today?;Qu'est-ce qui te prend?;Qu'est-ce qui te prend ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;3;43d21068a611efc2;Oooh, someone's feeling a bit sassy today!;Oooh, quelqu'un est insolent aujourd'hui!;Oooh, quelqu'un est insolent aujourd'hui !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;15;47d31068a611efc2;What is it Jack?;Quoi, Jack?;Quoi, Jack ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;17;49d31068a611efc2;Well hello!;Eh, salut!;Eh, salut !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;28;40d51068a611efc2;You don't approve?;Ça te plaît pas?;Ça te plaît pas ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;45;48d61068a611efc2;And now you somehow disapprove of me?!;Et maintenant tu me désapprouves?!;Et maintenant tu me désapprouves ?!;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;62;ff745e3b3cd70720;Thirteen, why are you pointing at me?;Treize, pourquoi me pointez-vous?;Treize, pourquoi me pointez-vous ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;69;f271003d64825320;What is the reason for your negativity?;Pourquoi tant de négativité?;Pourquoi tant de négativité ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;87;f4740f6c3cd20122;Are you trying to tell me something?;Vous essayez de me dire quoi?;Vous essayez de me dire quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;88;f27159396ed30122;Are you signally something?;Vous signalez un truc?;Vous signalez un truc ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;146;f3775e3f3b810227;Does this signify something?;Ça signifie quelque chose?;Ça signifie quelque chose ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;149;f3730f6c6ad10327;Anything to report?;Rien à signaler?;Rien à signaler ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;156;f271593a3f850827;Registering sentiment: Thirteen approves.;Sentiment enregistré: Treize approuve.;Sentiment enregistré : Treize approuve.;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;164;a425086b6fde5527;Oooh, someone's feeling a bit sassy today!;Oooh, quelqu'un est insolent aujourd'hui!;Oooh, quelqu'un est insolent aujourd'hui !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;181;a326013f65d20471;Are you attempting use your digit as an antenna?;Votre doigt vous sert-il d'antenne?;Votre doigt vous sert-il d'antenne ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;195;a57700356dd60872;A pointing gesture perhaps? Atypical...;Un geste pour pointer? Atypique...;Un geste pour pointer ? Atypique...;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;198;f3245c3438de5572;Is there something you need?;Besoin de quelque chose?;Besoin de quelque chose ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;199;f370596b64d45672;What do you need?;Il te faut quoi?;Il te faut quoi ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;220;a3705c346adf5274;I shall provide an aural update:;Je donne un point audio:;Je donne un point audio :;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;244;f7265e3a65df0176;How can I help?;Je peux aider?;Je peux aider ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;250;a3730c393cd00676;Perhaps you are requesting I engage the 'Peacekeeper Protocol'?;Vous demandez peut-être le «protocole Gardien de la paix»?;Vous demandez peut-être le «protocole Gardien de la paix» ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;257;a2260a3c6f850277;Have you identified a new issue?;Nouveau problème identifié?;Nouveau problème identifié ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;267;a0785b693c850977;Perhaps you wish to engage in direct-link communication?;Souhaitez-vous établir une liaison directe?;Souhaitez-vous établir une liaison directe ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;283;a2700b3f3ede037a;Can I help you?;Je peux aider?;Je peux aider ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;292;ff21093d65d5527a;Oooh, someone's feeling a bit sassy today!;Oooh, quelqu'un est insolent aujourd'hui!;Oooh, quelqu'un est insolent aujourd'hui !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;55;307;a0735c3d6883547b;Oooh, someone's feeling a bit sassy today!;Oooh, quelqu'un est insolent aujourd'hui!;Oooh, quelqu'un est insolent aujourd'hui !;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;56;3;4f22eb6b68f5a701;What is happening?;Que se passe?;Que se passe ?;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
58;56;20;1a22b36f3af4a70b;Sensors reading unidentified spatial anomaly in this sector.;Capteurs: anomalie spatiale inconnue dans ce secteur.;Capteurs : anomalie spatiale inconnue dans ce secteur.;QA_RECOVERY_CERTAIN_V0.8.58.4.5;TYPO_SAFE
