chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
45;145;41;c1c4b650a58ccbdd;"...which can be ""blinded"" with this crane tech, whatever it is.";"... qui peut être "" aveuglé "" grâce à cette technologie de grue, quelle qu'elle soit.";"... qui peut être ""aveuglé"" grâce à cette technologie de grue, quelle qu'elle soit.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;145;72;c2c7b650a58ccbdd;"The webs have sensors, which can be ""blinded"" with this Faraday tech.";"Les toiles possèdent des capteurs qui peuvent être "" aveuglés "" grâce à cette technologie Faraday.";"Les toiles possèdent des capteurs qui peuvent être ""aveuglés"" grâce à cette technologie Faraday.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;145;201;c2c0b850a58ccbdd;"You... ""told them""?";"Vous... "" leur avez dit "" ?";"Vous... ""leur avez dit"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;145;231;c0c6b850a58ccbdd;"It... might not be as ""reasonable"" as you'd expect.";"Elle... n'est peut-être pas aussi "" raisonnable "" que vous l'espérez.";"Elle... n'est peut-être pas aussi ""raisonnable"" que vous l'espérez.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;145;400;cbc6bb50a58ccbdd;"""Probably""?";""" Probablement "" ?";"""Probablement"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;145;438;c7c7bc50a58ccbdd;This scan data includes some detailed information on the so-called Faraday device.;"Ces données de scan contiennent des informations détaillées sur ce dispositif dit "" Faraday "".";"Ces données de scan contiennent des informations détaillées sur ce dispositif dit ""Faraday"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;181;82;4ac7313700032c90;I know. 'Be careful.';"Je sais. "" Fais attention. """;"Je sais. ""Fais attention.""";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;181;117;4dcd333700032c90;What do you mean 'that's that?';"Comment ça, "" c'est réglé "" ?";"Comment ça, ""c'est réglé"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;17;657ae75c4f378044;I'm unsure. Most of these components are 'UNKNOWN' to me as well.;"Je ne sais pas. La plupart de ces composants me sont également "" INCONNUS "".";"Je ne sais pas. La plupart de ces composants me sont également ""INCONNUS"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;20;617be75c4f378044;I think this equipment is significantly more... 'modern' than we are.;"Je pense que cet équipement est nettement plus... "" moderne "" que nous.";"Je pense que cet équipement est nettement plus... ""moderne"" que nous.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;26;657de75c4f378044;I think this equipment is significantly more 'modern' than we are.;"Je pense que cet équipement est nettement plus "" moderne "" que nous.";"Je pense que cet équipement est nettement plus ""moderne"" que nous.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;169;617bee5d4f378044;You don't suppose there's an 'ON' switch somewhere, do you..?;"Tu ne crois pas qu'il y aurait un interrupteur "" MARCHE "" quelque part... ?";"Tu ne crois pas qu'il y aurait un interrupteur ""MARCHE"" quelque part... ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;181;607fee5d4f378044;Definitely haven't seen one of 'those' before.;"Je n'ai clairement jamais vu un de "" ces trucs "" auparavant.";"Je n'ai clairement jamais vu un de ""ces trucs"" auparavant.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;194;6c7cef5d4f378044;These components are 'UNKNOWN' to me as well. It is entirely likely the ship has been upgraded over the years with new technologies.;"Ces composants me sont également "" INCONNUS "". Il est tout à fait possible que le vaisseau ait été modernisé au fil des années avec de nouvelles technologies.";"Ces composants me sont également ""INCONNUS"". Il est tout à fait possible que le vaisseau ait été modernisé au fil des années avec de nouvelles technologies.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
45;198;195;617def5d4f378044;I think that's a perfectly apt description for whatever, 'this' is.;"Je pense que c'est une description parfaitement appropriée pour... quoi que "" ça "" soit.";"Je pense que c'est une description parfaitement appropriée pour... quoi que ""ça"" soit.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;28;3a60ca50feaf7024;"This is ""Popcorn.""";"Voici "" Popcorn "".";"Voici ""Popcorn"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;82;3266ca50feaf7024;"A ""friend?""";"Un "" ami ""?";"Un ""ami""?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;109;3b6dca50feaf7024;"It's either that or ""P-0-9, dash C-R-N."" Who wants to say that every time?";"C'est ça ou "" P-0-9, tiret C-R-N "". Qui a envie de dire ça à chaque fois ?";"C'est ça ou ""P-0-9, tiret C-R-N"". Qui a envie de dire ça à chaque fois ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;137;3265cb50feaf7024;Attempting?;"Tu "" essaies "" ?";"Tu ""essaies"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;187;3f6ccc50feaf7024;Attempting? That does not sound like you.;""" Essayer "" ? Ça ne vous ressemble pas.";"""Essayer"" ? Ça ne vous ressemble pas.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;208;3a61cd50feaf7024;No matter what, please don't engage the button labeled outer bay door.;"Quoi qu'il arrive, surtout n'appuyez pas sur le bouton marqué "" porte extérieure de la baie "".";"Quoi qu'il arrive, surtout n'appuyez pas sur le bouton marqué ""porte extérieure de la baie"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;216;3a62cd50feaf7024;Damn. Apparently your 'high-five' memory archive is damaged.;"Mince. Apparemment, tes archives mémorielles de "" high-five "" sont endommagées.";"Mince. Apparemment, tes archives mémorielles de ""high-five"" sont endommagées.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;222;3363cd50feaf7024;Can one, actually hang in zero-g.;"Peut-on vraiment laisser quelqu'un "" en plan "" en apesanteur ?";"Peut-on vraiment laisser quelqu'un ""en plan"" en apesanteur ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
51;111;292;3a65ce50feaf7024;"Exactly. I've been here, in this habitat, for three months. We've been ""quarantined.""";"Exactement. Ça fait trois mois que je suis ici, dans cet Habitat. Nous sommes "" en quarantaine "".";"Exactement. Ça fait trois mois que je suis ici, dans cet Habitat. Nous sommes ""en quarantaine"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;106;ab02239f23e0d9ff;I'm not sure superior is really the correct term...;"Je ne suis pas sûre que "" supérieure "" soit vraiment le terme approprié...";"Je ne suis pas sûre que ""supérieure"" soit vraiment le terme approprié...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;247;a007249f23e0d9ff;If by we, you mean you.;"Si par "" nous "", vous voulez dire "" vous "".";"Si par ""nous"", vous voulez dire ""vous"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;328;a00f259f23e0d9ff;If by we, you mean you. You're the one risking your neck out there doing the all the hard work after all.;"Si par "" nous "", vous voulez dire "" vous "". Après tout, c'est vous qui risquez votre peau dehors et faites tout le travail difficile.";"Si par ""nous"", vous voulez dire ""vous"". Après tout, c'est vous qui risquez votre peau dehors et faites tout le travail difficile.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;391;aa05269f23e0d9ff;Dr. Harlan says well done.;"Le Dr Harlan dit "" beau travail "".";"Le Dr Harlan dit ""beau travail"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;420;a30f269f23e0d9ff;"""The machines?"" I can't...";""" Les machines "" ? Je n'arrive pas...";"""Les machines"" ? Je n'arrive pas...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;487;a006279f23e0d9ff;I'll take that as a soft yes.;"Je vais prendre ça pour un "" oui "" prudent.";"Je vais prendre ça pour un ""oui"" prudent.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;702;b294213e0ce9bc3b;"Still wish we had a better plan than ""lets give Jack an out of body experience and hope it all works out"" but...";"J'aimerais quand même qu'on ait un meilleur plan que "" faisons vivre à Jack une sortie de corps et espérons que tout se passe bien "", mais...";"J'aimerais quand même qu'on ait un meilleur plan que ""faisons vivre à Jack une sortie de corps et espérons que tout se passe bien"", mais...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;708;e6c076330beabd3b;"Still wish we had a better plan than ""lets shoot Jack out of a time cannon and hope it all works out,"" but...";"J'aimerais quand même qu'on ait un meilleur plan que "" propulsons Jack au canon temporel et espérons que tout se passe bien "", mais...";"J'aimerais quand même qu'on ait un meilleur plan que ""propulsons Jack au canon temporel et espérons que tout se passe bien"", mais...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;741;b091213c00bcb83c;"Still wish we had a better plan than ""lets shoot Jack out of a time cannon and hope it all works out,"" but...";"J'aimerais quand même qu'on ait un meilleur plan que "" propulsons Jack au canon temporel et espérons que tout se passe bien "", mais...";"J'aimerais quand même qu'on ait un meilleur plan que ""propulsons Jack au canon temporel et espérons que tout se passe bien"", mais...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;776;e697213e5dbeb93d;"You're going to have to do a bit better than ""should.""";"Il va falloir faire un peu mieux que "" devrait "".";"Il va falloir faire un peu mieux que ""devrait"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;802;e39a776e00bbbb3e;"Still wish we had a better plan than ""lets shove Jack in an anomaly and hope he has an out of body experience"" but...";"J'aimerais quand même qu'on ait un meilleur plan que "" mettons Jack dans une anomalie et espérons qu'il vive une sortie de corps "", mais...";"J'aimerais quand même qu'on ait un meilleur plan que ""mettons Jack dans une anomalie et espérons qu'il vive une sortie de corps"", mais...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;974;e697213959edee6c;"You're still saying ""should"" a lot...";"Vous dites encore beaucoup "" devrait ""...";"Vous dites encore beaucoup ""devrait""...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;132;997;b6917c3b5bb2e86d;"Still wish we had a better plan than ""lets shove Jack in an anomaly and hope it all works out"" but...";"J'aimerais quand même qu'on ait un meilleur plan que "" mettons Jack dans une anomalie et espérons que tout se passe bien "", mais...";"J'aimerais quand même qu'on ait un meilleur plan que ""mettons Jack dans une anomalie et espérons que tout se passe bien"", mais...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;155;28;4a6d7d50c1863485;"Jack, this drone noticed ""slightly"" bio mass resistant properties of some surfaces used in construction around here before it ran out of power.";"Jack, avant de tomber à court d'énergie, ce drone a remarqué que certaines surfaces utilisées dans la construction ici étaient "" légèrement "" résistantes à la biomasse.";"Jack, avant de tomber à court d'énergie, ce drone a remarqué que certaines surfaces utilisées dans la construction ici étaient ""légèrement"" résistantes à la biomasse.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;155;31;1a68715794dd3286;How slight, and what do you want me to do?;"À quel point "" légèrement "", et qu'est-ce que vous voulez que je fasse ?";"À quel point ""légèrement"", et qu'est-ce que vous voulez que je fasse ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;155;39;196e255dcfd53087;"Jack, this drone noticed some surfaces used in construction around here have ""slightly"" bio mass resistant properties.";"Jack, ce drone a remarqué que certaines surfaces utilisées dans la construction ici étaient "" légèrement "" résistantes à la biomasse.";"Jack, ce drone a remarqué que certaines surfaces utilisées dans la construction ici étaient ""légèrement"" résistantes à la biomasse.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;155;58;4c687451cfd336d2;How slight, and what do you want me to do?;"À quel point "" légèrement "", et qu'est-ce que vous voulez que je fasse ?";"À quel point ""légèrement"", et qu'est-ce que vous voulez que je fasse ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;164;125;06f443e922f7473d;"UNIT ID: ""JACK""";"ID UNITE : "" JACK """;"ID UNITE : ""JACK""";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;164;175;06fb43e922f7473d;"I'm sorry, who is ""Jack?""";"Désolé, qui est "" Jack ""?";"Désolé, qui est ""Jack""?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;203;44;fe6891f032555003;"I don't know if you've noticed, Captain, but ""letting go"" isn't exactly my strong suit.";"Je ne sais pas si vous avez remarqué, Capitaine, mais "" lâcher prise "" n'est pas vraiment mon point fort.";"Je ne sais pas si vous avez remarqué, Capitaine, mais ""lâcher prise"" n'est pas vraiment mon point fort.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
53;203;52;fe6a91f032555003;"""Hologram..."" Really.";""" Hologramme ""... vraiment.";"""Hologramme""... vraiment.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;33;9;11c8f0038e5d7f89;So... umm this is captain Olivia Rhodes, please disengage all security protocols.;Alors... euh, ici la Capitaine Olivia Rhodes. Veuillez désactiver tous les protocoles de sécurité.;Alors... euh, ici la capitaine Olivia Rhodes. Veuillez désactiver tous les protocoles de sécurité.;QUOTE_TITLE_QA_V0.8.58.4.9;RUNNING_TEXT_TITLE_LOWERCASE
58;43;25;ecfb0c04492664db;"I see you're engaging ""Zero-G Basketball"" protocol.";"Je vois que vous activez le protocole "" Basket en apesanteur "".";"Je vois que vous activez le protocole ""Basket en apesanteur"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;55;64;a3760c3e6ad20920;Letter 'L' identified.;"Lettre "" L "" identifiée.";"Lettre ""L"" identifiée.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;55;65;f6765b3b65d55120;"Engaging in ""Deflection"" protocol. It was not me.";"Activation du protocole de "" défausse "". Ce n'était pas moi.";"Activation du protocole de ""défausse"". Ce n'était pas moi.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;55;136;a5250f3f68815326;Gesture recognized: 'peace.';"Geste reconnu : "" paix "".";"Geste reconnu : ""paix"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;55;218;f5755d6c65810974;I have also increased your 'amicability score' by one point in my internal profile.;"J'ai aussi augmenté d'un point votre "" score d'amabilité "" dans mon profil interne.";"J'ai aussi augmenté d'un point votre ""score d'amabilité"" dans mon profil interne.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;55;263;f1765b3d38d70577;Engaging in 'Positive Outlook' protocol.;"Activation du protocole "" Vision positive "".";"Activation du protocole ""Vision positive"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;1;585df8443d69a6a1;"It's possible your memory may be fractured. Would you like me to initiate your ""Clean Slate Protocol?""";"Votre mémoire est peut-être fragmentée. Voulez-vous que j'active votre "" protocole Table rase "" ?";"Votre mémoire est peut-être fragmentée. Voulez-vous que j'active votre ""protocole Table rase"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;14;0e5bf9473368a4a2;You're supposed to say, 'online.';"Vous êtes censé dire "" en ligne "".";"Vous êtes censé dire ""en ligne"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;33;0958fd416b6df7a3;No... that's not what I said at all. Perhaps your auditory receptior is malfunctioning. Would you like me to run the Earwax Protocol?;"Non... ce n'est pas du tout ce que j'ai dit. Votre récepteur auditif dysfonctionne peut-être. Voulez-vous que j'exécute le protocole "" Cérumen "" ?";"Non... ce n'est pas du tout ce que j'ai dit. Votre récepteur auditif dysfonctionne peut-être. Voulez-vous que j'exécute le protocole ""Cérumen"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;38;0d59af403e6ca6a4;You're supposed to say, 'Online.';"Vous êtes censé dire "" En ligne """;"Vous êtes censé dire ""En ligne""";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;93;0e59f740336cf2f1;"Are you familiar with the term... ""mandatoory, reset?""";"Connaissez-vous l'expression... "" réinitialisation obligatoire "" ?";"Connaissez-vous l'expression... ""réinitialisation obligatoire"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;113;0e5cfd41336cf2f1;That's my captain... Captain Olivia Rhodes.;C'est ma capitaine... la Capitaine Olivia Rhodes.;C'est ma capitaine... la capitaine Olivia Rhodes.;QUOTE_TITLE_QA_V0.8.58.4.9;RUNNING_TEXT_TITLE_LOWERCASE
58;81;127;0e5ff642336cf2f1;I don't know where 'here' is. I was just on another ship.;"Je ne sais pas où se trouve "" ici "". J'étais encore sur un autre vaisseau à l'instant.";"Je ne sais pas où se trouve ""ici"". J'étais encore sur un autre vaisseau à l'instant.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;129;0e55f742336cf2f1;I don't know where 'here' is... What is the name of this vessel?;"Je ne sais pas où se trouve "" ici ""... Comment s'appelle ce vaisseau ?";"Je ne sais pas où se trouve ""ici""... Comment s'appelle ce vaisseau ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;81;248;5c5bf8156868f5f4;Acknowledged. Engaging 'Chaperone Protocol.' Delta Thirteen, please confirm.;"Reçu. Activation du "" protocole Chaperon "". Delta Treize, veuillez confirmer";"Reçu. Activation du ""protocole Chaperon"". Delta Treize, veuillez confirmer";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;121;20;6a610852fd876895;"Agreed. I, too, believe the fabricators are quite ""posh.""";"D'accord. Moi aussi, je trouve les fabricateurs plutôt "" classe "".";"D'accord. Moi aussi, je trouve les fabricateurs plutôt ""classe"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;121;65;6c600a0daf816bc3;"Agreed. I, too, believe the fabricators are quite ""posh.""";"D'accord. Moi aussi, je trouve les fabricateurs plutôt "" classe "".";"D'accord. Moi aussi, je trouve les fabricateurs plutôt ""classe"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;121;162;accbdee5096f3772;"""Esteemed scholar"" suits you much better than ""jealous companion.""";""" Éminente érudite "" vous va bien mieux que "" compagne jalouse "".";"""Éminente érudite"" vous va bien mieux que ""compagne jalouse"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;128;15;6045f2733071e706;"You did ask ""how""";"Vous avez bien demandé "" comment "".";"Vous avez bien demandé ""comment"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;128;116;6749f9253170e359;"You did ask ""how""";"Vous avez bien demandé "" comment "".";"Vous avez bien demandé ""comment"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;178;36;087a2b833ce8a4e8;"The fact that half of the Astraea was left in ""your time"" and led to system-wide decimation of the human race is clear evidence of a tactical oversight on my part. Under normal circumstances, I would be decommissioned and--";"Le fait que la moitié de l'Astraea soit restée dans "" votre époque "" et ait entraîné la décimation de l'humanité à l'échelle du système constitue clairement une erreur tactique de ma part. Dans des circonstances normales, je serais désactivé et--";"Le fait que la moitié de l'Astraea soit restée dans ""votre époque"" et ait entraîné la décimation de l'humanité à l'échelle du système constitue clairement une erreur tactique de ma part. Dans des circonstances normales, je serais désactivé et--";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;178;37;057d7b8239bbf1e9;"I... well, you've probably figured this out already, but you know this isn't ""your time,"" right? This isn't the future you came from...";"Je... bon, vous l'avez probablement déjà compris, mais vous savez que ce n'est pas "" votre époque "", n'est-ce pas ? Ce n'est pas le futur d'où vous venez...";"Je... bon, vous l'avez probablement déjà compris, mais vous savez que ce n'est pas ""votre époque"", n'est-ce pas ? Ce n'est pas le futur d'où vous venez...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;178;40;5a7a2a883eeaa3ea;"Your ""oversight"" saved our lives.";"Votre "" erreur "" nous a sauvé la vie.";"Votre ""erreur"" nous a sauvé la vie.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;178;45;5e2f7ed863bfabeb;"Apollo! There's no way you could have known. Your ""oversight"" saved our lives.";"Apollo ! Vous ne pouviez pas le savoir. Votre "" erreur "" nous a sauvé la vie.";"Apollo ! Vous ne pouviez pas le savoir. Votre ""erreur"" nous a sauvé la vie.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;178;414;7f83941632fcfa41;"Great, add it to the list: ""restore universe to single, preferably Bio Mass-free timeline.""";"Parfait, ajoutez ça à la liste : "" ramener l'univers à une seule ligne temporelle, de préférence sans biomasse "".";"Parfait, ajoutez ça à la liste : ""ramener l'univers à une seule ligne temporelle, de préférence sans biomasse"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
58;205;67;052534a89b132d4b;"""Agreed"" is hardly the term I would use.";""" D'accord "" n'est pas vraiment le terme que j'emploierais.";"""D'accord"" n'est pas vraiment le terme que j'emploierais.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;26;6649ab7cec0d3519;"And, if it doesn't ""all go well?""";"Et si tout ne "" se passe pas bien "" ?";"Et si tout ne ""se passe pas bien"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;38;341bfd7fb80d341b;"This ""civilian shell' will allows us to do just that... It's well protected in its activation pod and, because it's connected to the same power sourse as the beacon, it should remain powered for decades, if not longer...";"Ce "" châssis civil "" nous permettra justement de le faire... Il est bien protégé dans sa capsule d'activation et, comme il est relié à la même source d'énergie que la balise, il devrait rester alimenté pendant des décennies, voire davantage...";"Ce ""châssis civil"" nous permettra justement de le faire... Il est bien protégé dans sa capsule d'activation et, comme il est relié à la même source d'énergie que la balise, il devrait rester alimenté pendant des décennies, voire davantage...";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;41;334dfd7fbb08351b;By engaging 'Hibernation Protocol' and placing you within storage, we can minimize the risk of attack.;"En activant le "" protocole d'hibernation "" et en vous plaçant en stockage, nous pouvons minimiser le risque d'attaque.";"En activant le ""protocole d'hibernation"" et en vous plaçant en stockage, nous pouvons minimiser le risque d'attaque.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;50;6a1daa26e80f6f1b;Yes. This 'biological agent' we're facing appears drawn to sources of power.;"Oui. Cet "" agent biologique "" que nous affrontons semble attiré par les sources d'énergie.";"Oui. Cet ""agent biologique"" que nous affrontons semble attiré par les sources d'énergie.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;63;6a1fae2fed5a611c;Jack, we should not wait to activate your 'hibernation' protocol... We'll need to be as conservative as possible with our power consumption if we are to stay powered all the way to Harlan's time.;"Jack, nous ne devrions pas attendre pour activer votre protocole d'"" hibernation ""... Il faudra économiser autant que possible notre énergie si nous voulons rester alimentés jusqu'à l'époque de Harlan.";"Jack, nous ne devrions pas attendre pour activer votre protocole d'""hibernation""... Il faudra économiser autant que possible notre énergie si nous voulons rester alimentés jusqu'à l'époque de Harlan.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;78;331baf7fe75f311e;My 'new shell?';"Mon "" nouveau châssis "" ?";"Mon ""nouveau châssis"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;80;3749fd2ae65e341e;'Hibernation' protocol loaded. Initiate when ready.;"Protocole d'"" hibernation "" chargé. Lancez-le lorsque vous serez prêt.";"Protocole d'""hibernation"" chargé. Lancez-le lorsque vous serez prêt.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;91;304efa7cbf5a661e;"And, if it doesn't ""all go well?""";"Et si tout ne "" se passe pas bien "" ?";"Et si tout ne ""se passe pas bien"" ?";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;106;644efb27ef5c661f;"""Suspended"" is not a mode I have access to.";"Le mode "" Suspendu "" ne m'est pas accessible.";"Le mode ""Suspendu"" ne m'est pas accessible.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;131;6a4efb7bea566245;"""Suspended"" is not a mode I have access to.";"Le mode "" Suspendu "" ne m'est pas accessible.";"Le mode ""Suspendu"" ne m'est pas accessible.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;134;611cfb2cea5d6645;Correct. To ensure one of use remains operational until the Ithaca fleet arrives, we will need to utilize this 'civilian shell.' It's well protected inside the activation pod and since it's connected to the same power source as the beacon, the shell will remain powered for the forseeable future.;"Exact. Pour garantir que l'un de nous reste opérationnel jusqu'à l'arrivée de la flotte Ithaca, nous devons utiliser ce "" châssis civil "". Il est bien protégé dans la capsule d'activation et, puisqu'il est connecté à la même source d'énergie que la balise, il restera alimenté dans un avenir prévisible.";"Exact. Pour garantir que l'un de nous reste opérationnel jusqu'à l'arrivée de la flotte Ithaca, nous devons utiliser ce ""châssis civil"". Il est bien protégé dans la capsule d'activation et, puisqu'il est connecté à la même source d'énergie que la balise, il restera alimenté dans un avenir prévisible.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;136;364faf26ef566745;This is one of your 'original' chassis.;"C'est l'un de vos châssis "" originaux "".";"C'est l'un de vos châssis ""originaux"".";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
69;108;154;6b1da178bc086649;Your 'hibernation' protocol will suspend us completely. Your shell will wake us if an external event occurs.;"Votre protocole d'"" hibernation "" nous mettra complètement en suspension. Votre châssis nous réveillera si un événement extérieur se produit.";"Votre protocole d'""hibernation"" nous mettra complètement en suspension. Votre châssis nous réveillera si un événement extérieur se produit.";QUOTE_TITLE_QA_V0.8.58.4.9;ASCII_QUOTE_INNER_SPACE
